timestamp_ms,ax,ay,az,gx,gy,gz
234189,0.08,-0.02,1.00,2.44,4.09,0.12
234221,0.09,-0.02,0.98,2.38,3.23,1.16
234252,0.11,-0.02,0.96,-0.61,1.53,1.34
234284,0.11,-0.02,0.97,-3.97,-1.83,2.44
234317,0.11,-0.01,1.00,-3.17,-2.14,2.69
234349,0.11,0.01,0.99,-7.32,-2.08,1.77
234381,0.09,0.01,1.02,-1.83,-4.46,1.77
234413,0.07,0.01,1.03,-1.22,-0.79,0.67
234445,0.08,0.01,1.01,-3.17,1.83,0.43
234477,0.10,0.01,1.00,-1.10,1.95,0.00
234509,0.10,-0.01,0.99,-0.67,1.28,-0.18
234541,0.10,-0.01,0.99,-1.95,-0.55,0.43
234574,0.09,-0.00,1.00,-1.40,-0.24,1.22
234606,0.10,0.01,0.99,-2.44,-0.06,1.71
234638,0.10,0.02,1.00,-0.98,-1.16,0.31
234670,0.09,0.03,1.02,0.73,-1.28,0.61
234702,0.09,0.03,1.01,1.77,0.43,-1.65
234733,0.09,0.04,0.99,-2.44,0.73,-5.37
234765,0.10,-0.00,0.97,1.28,-0.73,-8.36
234798,0.09,-0.03,0.97,0.06,-2.87,-6.96
234831,0.08,-0.04,1.00,0.24,-6.04,0.37
234863,0.07,-0.00,1.01,-1.83,-4.03,1.16
234896,0.06,-0.01,1.02,2.20,-2.81,3.60
234928,0.08,0.02,1.01,-2.62,-0.37,3.11
234960,0.10,0.02,1.00,0.00,-0.98,2.26
234992,0.09,0.03,1.04,0.67,-3.17,0.73
235024,0.09,0.03,1.04,0.98,-1.59,0.31
235056,0.09,0.04,1.06,-0.37,1.83,-2.56
235088,0.09,0.01,1.03,-0.67,6.10,-5.37
235120,0.08,-0.02,1.01,-1.10,8.30,-6.65
235152,0.09,-0.05,0.97,-0.18,8.12,-5.55
235184,0.08,-0.07,0.96,2.69,5.25,-2.56
235217,0.09,-0.07,0.97,2.26,3.23,1.46
235249,0.08,-0.05,0.97,-0.73,-0.67,5.43
235282,0.07,-0.01,1.02,1.10,-3.05,9.70
235314,0.08,0.04,1.02,-2.99,-0.49,9.95
235346,0.10,0.05,1.01,-5.00,1.53,5.13
235378,0.10,0.06,1.02,-3.91,0.67,2.99
235410,0.10,0.06,1.01,-4.03,2.14,-0.06
235443,0.10,0.06,1.01,0.18,1.28,-2.93
235474,0.10,0.04,1.01,-0.12,1.89,-5.37
235506,0.09,-0.01,1.00,1.95,2.26,-7.08
235538,0.10,-0.01,0.98,-2.81,1.77,-5.49
235570,0.11,-0.02,0.98,3.30,0.49,-6.47
235603,0.10,-0.01,0.98,3.05,-1.40,-7.57
235635,0.10,-0.03,0.96,2.69,-1.65,-7.08
235667,0.11,0.01,0.91,3.66,-6.16,-10.74
235699,0.17,-0.01,0.83,1.65,-21.00,-15.56
235732,0.15,-0.06,0.93,-2.26,-46.94,-16.05
235765,0.16,0.01,1.37,-6.23,-83.86,-15.01
235797,0.01,0.00,1.98,9.40,-96.62,-23.19
235829,-0.24,0.21,2.48,-7.32,-30.88,-27.89
235862,-0.31,0.28,2.13,11.90,71.96,-37.35
235894,-0.27,0.07,1.56,21.79,124.76,-54.57
235927,-0.20,-0.18,1.22,15.87,136.66,-54.26
235959,-0.01,-0.24,1.01,7.75,133.30,-15.87
235991,0.15,-0.14,0.88,14.83,138.98,-1.34
236024,0.23,-0.16,0.73,20.02,144.04,14.95
236056,0.34,-0.06,0.49,-41.14,142.70,-8.48
236086,0.41,-0.02,0.41,-48.10,107.30,-32.90
236118,0.44,-0.18,0.57,-47.36,88.13,-28.75
236150,0.51,-0.03,0.49,-54.44,83.80,-9.16
236182,0.47,0.09,0.40,-59.39,78.37,-1.71
236214,0.45,0.20,0.27,-45.59,64.76,-7.32
236246,0.44,0.10,0.19,-38.51,29.60,-38.33
236278,0.38,-0.04,0.17,-38.57,6.35,-31.07
236311,0.36,0.04,0.30,-32.71,-17.58,-11.60
236340,0.31,0.16,0.27,-22.03,-20.39,-1.77
236370,0.18,0.14,0.26,-11.96,-27.83,-1.83
236402,0.20,0.01,0.39,8.91,-39.37,5.55
236434,0.24,-0.12,0.44,27.77,-46.94,36.01
236466,0.21,0.02,0.48,10.44,-52.37,48.65
236498,0.28,0.08,0.65,27.40,-63.96,57.37
236530,0.25,-0.05,0.77,41.50,-70.98,59.88
236563,0.23,0.10,0.89,20.69,-71.72,67.93
236594,0.34,0.16,1.03,59.02,-90.76,70.68
236626,0.20,0.06,1.05,29.79,-76.84,52.37
236655,0.33,0.14,1.04,45.41,-80.93,63.23
236686,0.25,-0.08,1.11,42.54,-81.12,46.87
236719,0.28,0.15,1.12,5.13,-73.85,51.03
236750,0.30,0.22,1.35,60.97,-98.63,64.64
236782,0.10,0.06,1.39,46.33,-85.69,21.97
236814,0.07,0.02,1.46,37.84,-62.07,15.99
236846,0.06,-0.04,1.41,29.66,-43.33,7.39
236879,0.04,-0.04,1.33,24.78,-30.94,8.12
236911,0.12,0.00,1.32,32.47,-24.17,21.12
236943,0.11,0.01,1.26,7.39,-7.20,-1.34
236973,0.06,-0.02,1.25,-1.83,0.00,-9.77
237003,0.05,-0.05,1.22,-0.18,10.74,-3.85
237035,0.06,-0.02,1.10,0.67,19.71,-4.33
237067,0.07,-0.02,1.04,-3.05,18.80,-7.51
237099,0.07,-0.05,1.04,-2.14,16.48,-10.86
237131,0.07,-0.06,0.99,-5.98,17.82,-11.05
237164,0.07,-0.08,0.97,-3.05,11.29,-8.18
