timestamp_ms,ax,ay,az,gx,gy,gz
481930,-0.12,-0.07,1.01,-0.06,-5.74,-0.12
481963,-0.11,-0.06,1.02,-0.37,-1.28,0.37
481996,-0.10,-0.05,0.99,0.49,0.18,-0.31
482028,-0.11,-0.06,1.00,2.62,-2.38,-1.28
482061,-0.12,-0.09,1.02,0.55,-0.73,-2.93
482093,-0.12,-0.10,1.01,0.92,2.08,1.16
482125,-0.10,-0.06,0.97,-1.34,1.40,1.22
482158,-0.10,-0.07,0.99,-0.24,-0.49,-0.37
482191,-0.10,-0.06,0.98,0.06,-0.98,-0.12
482224,-0.12,-0.06,1.01,1.10,-1.53,-0.67
482256,-0.10,-0.06,0.97,-0.49,1.40,-0.61
482289,-0.10,-0.08,0.96,-2.01,-1.83,-2.20
482322,-0.11,-0.09,0.99,-0.55,-3.91,-1.22
482355,-0.11,-0.10,0.97,-3.91,-4.15,-0.37
482387,-0.14,-0.12,1.06,2.14,-10.01,2.32
482420,-0.15,-0.15,1.14,-2.32,-8.91,3.97
482451,-0.13,-0.15,1.22,-16.78,-8.67,7.81
482484,-0.13,-0.11,1.47,-23.62,-18.07,8.79
482516,-0.17,-0.07,1.67,-30.64,-9.64,16.24
482549,-0.21,0.04,1.75,-34.91,20.69,13.31
482581,-0.21,0.04,1.69,-23.99,73.36,-0.49
482614,-0.14,-0.12,1.42,-4.88,92.47,10.07
482646,-0.07,-0.09,1.31,-18.80,104.00,19.41
482679,0.00,0.07,1.20,-37.29,114.81,16.72
482711,0.06,0.13,0.98,-36.32,121.83,-5.74
482743,0.04,0.02,0.94,-24.78,104.80,-20.75
482776,0.04,-0.07,0.93,-35.10,102.91,-22.52
482808,0.12,0.01,0.83,-50.60,107.97,-21.36
482841,0.29,0.13,0.61,-39.18,106.81,-16.60
482873,0.37,0.12,0.53,-34.67,84.53,-31.19
482904,0.30,0.08,0.70,-44.86,57.92,-34.12
482936,0.36,0.17,0.73,-51.76,63.42,-30.94
482968,0.48,0.37,0.49,-42.79,59.81,-35.28
483000,0.50,0.33,0.50,-12.45,34.55,-52.73
483032,0.46,0.05,0.63,-7.20,20.39,-53.34
483065,0.47,0.11,0.61,-17.21,23.50,-36.07
483097,0.42,0.20,0.51,-3.72,19.23,-28.26
483130,0.39,0.01,0.61,-2.44,8.30,-33.51
483162,0.49,0.02,0.47,-6.77,22.16,-18.31
483194,0.49,-0.01,0.31,-18.55,12.27,-19.04
483227,0.45,0.00,0.56,-11.41,-17.82,-4.46
483260,0.47,0.14,0.49,-7.32,-4.58,13.49
483292,0.50,0.24,0.42,1.89,-20.45,9.46
483324,0.42,0.04,0.50,10.44,-30.46,1.04
483356,0.36,0.05,0.39,14.34,-28.32,14.53
483388,0.37,0.01,0.46,15.93,-49.68,17.15
483420,0.27,0.08,0.45,10.19,-50.84,30.40
483452,0.25,0.02,0.56,24.11,-70.86,36.87
483484,0.22,0.11,0.81,16.97,-83.86,42.48
483515,0.32,0.10,0.83,35.89,-73.79,47.97
483547,0.30,0.14,0.76,25.09,-86.85,38.15
483579,0.29,0.17,1.01,25.82,-108.70,29.97
483611,0.18,-0.05,1.11,20.63,-101.87,9.34
483644,0.10,0.09,1.07,5.13,-99.43,25.02
483676,0.13,0.20,1.24,25.21,-116.27,25.39
483707,-0.09,-0.02,1.54,6.41,-108.28,-4.58
483740,-0.09,0.19,1.53,18.31,-65.61,24.17
483773,-0.02,0.24,1.38,26.79,-44.01,14.40
483805,-0.03,0.11,1.34,25.82,-33.81,-5.55
483838,-0.06,0.00,1.26,26.43,-30.52,-4.27
483870,-0.11,-0.13,1.23,26.79,-25.94,-1.65
483903,-0.05,-0.05,1.19,8.18,-18.98,10.56
483935,-0.06,0.10,1.19,3.54,-21.24,15.75
483968,-0.07,0.08,1.13,4.94,-16.60,1.89
484000,-0.10,0.03,1.15,4.09,-17.46,-2.20
484032,-0.14,0.01,1.13,5.13,-7.51,-1.04
484064,-0.11,-0.00,1.08,5.43,-0.92,3.54
484096,-0.12,0.00,1.02,-2.75,0.24,-2.38
484129,-0.11,-0.05,1.02,-6.47,-0.92,-4.39
484162,-0.11,-0.04,0.99,-0.24,-0.92,4.64
484194,-0.11,-0.03,0.98,-4.15,-2.38,4.52
484227,-0.13,0.00,1.03,-1.34,-8.85,4.58
484259,-0.11,0.01,1.01,3.17,-3.05,5.19
484291,-0.12,0.02,0.97,0.92,-1.53,2.93
484324,-0.14,0.00,1.00,-1.22,-4.58,-1.40
484356,-0.14,-0.04,1.00,-0.24,-2.38,0.98
484387,-0.12,0.03,0.97,-0.24,-2.14,5.86
484419,-0.12,0.03,0.97,0.92,-3.72,1.95
484451,-0.14,0.02,1.00,2.69,-5.68,0.43
484483,-0.15,-0.01,0.99,3.60,-4.27,0.49
484516,-0.18,-0.01,1.04,5.55,-6.29,2.75
484548,-0.16,0.02,1.03,-0.85,-0.55,3.05
484580,-0.14,0.02,1.00,0.37,1.34,-0.18
484612,-0.15,0.01,1.02,0.24,1.59,-1.10
484644,-0.14,-0.01,0.96,3.11,4.27,0.73
484676,-0.15,-0.01,0.95,0.85,-1.40,-2.20
484709,-0.17,-0.02,1.00,2.44,-5.19,-1.46
484742,-0.15,-0.02,0.99,1.71,-1.65,1.59
484774,-0.14,0.02,1.00,2.87,-2.32,0.00
484805,-0.15,-0.01,1.02,2.75,-0.79,-2.44
484838,-0.14,-0.02,1.02,3.42,2.69,-1.65
484871,-0.13,-0.01,1.00,3.60,6.35,-1.65
484903,-0.14,-0.03,1.00,5.80,6.84,-2.32
