timestamp_ms,ax,ay,az,gx,gy,gz
316723,-0.00,-0.03,1.02,-2.69,0.61,-0.92
316754,0.02,-0.04,1.00,1.28,1.22,-4.76
316787,0.02,-0.07,1.00,0.79,-1.10,-5.92
316818,-0.00,-0.07,1.01,2.26,-3.42,-3.54
316851,0.01,-0.05,1.01,1.46,-1.71,0.37
316883,0.01,-0.03,1.01,-2.14,-1.04,-1.89
316916,0.00,-0.04,1.02,-3.05,2.01,-4.46
316948,0.04,-0.03,0.97,-3.17,7.45,-4.21
316980,0.06,-0.04,0.96,2.81,2.14,-5.37
317012,0.03,-0.08,1.00,4.52,-1.77,-5.68
317045,0.03,-0.10,1.02,5.25,-1.65,-3.54
317078,0.03,-0.11,1.01,3.36,-1.28,-0.43
317110,0.02,-0.10,1.01,0.98,-3.05,3.72
317143,0.01,-0.08,1.02,1.28,-2.14,5.92
317175,0.02,-0.05,1.01,-1.89,-0.18,5.92
317208,0.02,-0.05,1.00,-2.14,0.37,4.03
317241,0.04,-0.06,0.96,-2.44,0.67,1.65
317273,0.05,-0.07,0.95,-1.53,-3.48,-0.61
317306,0.05,-0.10,0.98,-0.24,-8.42,-0.06
317339,0.05,-0.10,1.03,1.65,-16.48,2.50
317371,0.15,-0.02,1.29,4.88,-27.65,7.14
317404,0.14,0.06,1.71,13.00,-44.86,-1.95
317435,-0.16,-0.06,2.21,17.40,-32.47,-21.79
317468,-0.39,-0.21,2.29,-49.62,100.40,-54.38
317501,-0.13,-0.26,1.40,-95.03,166.69,-66.65
317534,0.01,-0.22,1.20,-84.35,156.62,-30.94
317566,0.17,-0.05,0.99,-69.52,151.98,12.70
317598,0.28,0.11,0.85,-76.11,130.49,-5.68
317631,0.37,0.12,0.83,-58.35,106.38,-21.61
317663,0.38,0.18,0.86,-52.49,86.24,-18.31
317696,0.39,0.25,0.77,-46.94,90.52,-27.65
317728,0.46,0.22,0.56,-42.42,77.64,-47.30
317760,0.40,0.08,0.55,-55.73,60.91,-59.81
317792,0.43,0.01,0.49,-54.44,74.34,-34.00
317824,0.50,0.23,0.14,-66.10,52.37,-28.38
317856,0.41,0.18,0.37,-41.14,-8.06,-62.81
317889,0.40,0.08,0.45,-42.11,8.36,-34.36
317921,0.45,0.24,0.36,-49.13,-5.25,-14.40
317953,0.40,0.25,0.47,-37.96,-26.92,-29.85
317986,0.36,0.20,0.54,-16.48,-12.82,-11.17
318018,0.38,0.25,0.42,-16.05,-12.51,-3.23
318050,0.34,0.22,0.45,-8.18,-12.02,-2.69
318083,0.41,0.17,0.40,5.92,-8.73,11.17
318115,0.44,0.12,0.44,3.17,-15.08,15.81
318147,0.39,0.20,0.49,11.96,-19.65,30.09
318180,0.30,0.16,0.52,9.16,-26.00,28.32
318212,0.36,0.20,0.57,-0.37,-25.33,20.39
318244,0.32,0.22,0.71,-9.22,-36.44,6.53
318276,0.28,0.31,0.77,-1.65,-35.89,10.13
318308,0.37,0.17,0.84,48.40,-51.21,47.18
318340,0.29,0.18,0.98,46.39,-57.13,62.68
318371,0.30,0.29,1.00,55.91,-54.20,76.60
318403,0.34,0.14,1.00,88.56,-48.83,80.99
318435,0.33,0.31,0.95,73.61,-65.73,80.32
318467,0.32,0.15,1.05,105.29,-58.17,66.10
318499,0.29,0.23,0.94,75.87,-53.16,49.80
318531,0.34,0.03,1.08,89.05,-68.42,34.12
318564,0.19,0.05,1.08,61.71,-68.30,27.71
318595,0.11,-0.02,1.07,75.32,-53.53,32.53
318628,0.17,0.03,1.11,41.93,-65.61,24.11
318659,0.09,0.10,1.21,30.03,-80.14,17.70
318692,0.01,-0.00,1.20,20.26,-67.38,6.23
318723,-0.02,-0.07,1.32,19.23,-66.10,15.32
318756,-0.03,0.07,1.27,11.29,-39.06,17.52
318788,-0.01,-0.00,1.22,-0.12,-22.58,-7.93
318821,-0.08,-0.04,1.19,-18.31,-19.71,-28.87
318854,-0.09,-0.06,1.22,2.44,-23.32,-10.93
318887,-0.07,-0.06,1.19,6.71,-20.14,4.94
318919,-0.07,0.00,1.22,8.30,-18.49,9.34
318951,-0.06,-0.02,1.21,1.53,-9.46,3.42
318984,-0.03,0.02,1.18,1.04,2.14,4.21
319016,-0.02,-0.01,1.14,10.31,11.84,0.61
319048,-0.01,-0.05,1.07,4.46,19.78,2.08
319080,-0.04,-0.01,1.05,-5.80,21.18,-0.49
319112,-0.06,-0.06,1.03,10.86,24.11,-2.08
319144,-0.04,-0.07,0.97,3.78,26.49,0.55
319176,-0.03,-0.03,0.95,-0.06,21.48,-0.18
319209,-0.04,-0.04,0.95,2.50,13.98,-2.75
319241,-0.04,-0.07,0.94,3.48,11.41,-3.30
319274,-0.03,-0.04,0.95,1.40,7.45,0.98
319306,-0.01,-0.06,0.94,1.77,5.37,0.49
319338,-0.02,-0.06,0.97,2.62,0.18,-0.12
319370,-0.01,-0.06,0.99,5.68,1.04,4.58
319402,0.01,-0.04,0.98,5.31,2.32,4.27
319434,0.01,-0.02,1.00,3.66,-3.91,0.43
319466,-0.01,-0.02,1.04,9.09,-3.05,-0.49
319498,-0.01,-0.07,1.02,7.39,2.99,-2.93
319530,-0.01,-0.06,1.02,-0.43,2.93,-2.75
319563,-0.01,-0.08,1.01,2.62,4.46,-1.77
319595,0.02,-0.09,0.96,0.06,8.42,-1.10
319627,0.02,-0.07,0.96,-0.61,3.23,-1.04
319660,-0.00,-0.09,0.98,2.87,-0.49,0.55
319692,-0.01,-0.09,1.00,1.71,-0.98,3.78
