timestamp_ms,ax,ay,az,gx,gy,gz
466922,0.07,-0.03,0.96,4.03,4.03,-3.23
466954,0.09,-0.04,0.96,-1.65,6.65,-4.46
466987,0.13,-0.05,0.94,0.92,5.13,-2.20
467019,0.14,-0.04,0.91,6.16,-0.85,-2.81
467052,0.13,-0.04,0.96,10.50,-11.78,-4.03
467084,0.10,-0.08,1.02,14.22,-14.04,-5.74
467116,0.09,-0.10,1.04,7.45,-9.46,-6.16
467148,0.10,-0.11,1.03,4.46,-8.12,-2.26
467180,0.12,-0.03,0.99,7.08,-11.41,-4.39
467213,0.13,-0.04,1.03,14.40,-17.76,-13.43
467245,0.07,-0.07,1.05,3.42,-22.28,-20.94
467276,0.09,-0.08,1.02,0.18,-3.11,-13.67
467308,0.06,-0.12,1.04,-7.93,-12.57,-14.16
467340,-0.02,-0.13,1.08,-0.92,-9.03,-7.87
467373,-0.02,-0.11,1.05,-2.44,6.41,-2.69
467406,0.03,-0.07,0.91,-12.45,16.42,-3.48
467438,0.05,-0.09,0.87,0.00,5.80,-2.87
467470,0.05,-0.05,0.85,2.38,-5.86,-4.52
467502,0.06,-0.07,0.88,14.65,-14.10,-4.46
467534,0.07,-0.07,0.90,0.92,-16.85,-10.50
467566,0.05,-0.10,0.96,-4.09,-22.58,-11.17
467599,0.02,-0.17,1.13,-2.38,-30.33,1.10
467632,-0.02,-0.18,1.36,-16.05,-32.17,3.66
467664,-0.02,-0.19,1.63,-44.37,-20.57,3.05
467697,-0.07,-0.11,1.89,-107.85,13.98,-2.69
467729,-0.05,0.06,1.96,-126.04,54.99,12.33
467761,-0.04,0.18,1.87,-130.92,91.25,17.88
467793,-0.11,0.31,1.82,-104.92,97.41,28.02
467826,-0.11,0.29,1.42,-60.18,128.60,29.97
467858,0.02,0.35,0.90,-14.65,111.15,63.78
467889,0.18,0.38,0.94,6.47,85.94,14.28
467921,0.37,0.39,0.70,-27.53,103.39,-38.51
467954,0.41,0.28,0.41,-44.86,99.24,-80.38
467986,0.33,0.09,0.55,-2.32,50.60,-67.69
468018,0.28,0.04,0.70,-29.60,65.61,-57.43
468050,0.40,0.28,0.53,-55.42,91.25,-41.63
468083,0.44,0.43,0.33,-43.82,81.48,-51.39
468115,0.35,0.14,0.55,37.17,33.08,-45.96
468147,0.39,-0.01,0.62,-8.73,49.38,-43.58
468179,0.53,0.15,0.43,-34.30,50.90,-38.76
468212,0.55,0.23,0.30,-41.32,33.75,-44.25
468243,0.53,0.13,0.54,-12.02,4.03,-38.88
468276,0.59,0.14,0.49,-18.62,23.01,-26.67
468308,0.57,0.17,0.24,-25.27,20.26,-30.70
468340,0.53,-0.04,0.32,-7.93,-7.57,-31.31
468373,0.49,-0.07,0.33,-20.26,-14.77,-14.22
468406,0.41,0.00,0.26,-13.55,-20.39,15.69
468438,0.42,0.13,0.36,8.24,-34.61,30.82
468470,0.43,0.18,0.39,-2.50,-35.10,24.72
468502,0.40,0.28,0.28,3.30,-38.09,31.01
468534,0.39,0.16,0.36,66.04,-68.48,38.39
468566,0.21,-0.02,0.44,40.59,-72.33,42.79
468598,0.31,0.14,0.55,58.35,-92.96,66.47
468630,0.16,0.06,0.97,47.18,-112.30,51.45
468662,0.24,0.29,0.71,5.00,-67.38,51.09
468694,0.33,0.14,0.83,41.99,-100.77,16.60
468726,0.13,-0.06,0.91,15.56,-98.45,29.97
468758,0.19,0.22,0.84,34.61,-92.04,70.86
468790,0.02,0.21,1.19,101.81,-143.43,72.02
468822,-0.19,0.05,1.69,58.78,-133.06,32.90
468855,-0.13,0.20,1.80,31.37,-81.79,33.94
468887,-0.04,0.39,1.64,51.39,-54.63,29.36
468919,0.01,0.08,1.56,40.41,-36.74,-16.48
468951,0.04,-0.05,1.34,34.85,-13.55,-9.89
468983,0.06,-0.01,1.13,38.70,-18.62,6.77
469015,-0.06,-0.03,1.28,27.83,-46.20,-2.20
469047,-0.10,-0.09,1.37,34.91,-35.58,4.33
469080,-0.12,-0.02,1.30,10.50,-9.83,3.85
469113,-0.12,0.02,1.16,7.08,0.31,-4.94
469145,-0.12,-0.07,1.12,9.83,11.47,-6.16
469177,-0.09,-0.07,0.94,3.30,23.80,-5.43
469210,-0.10,-0.09,0.94,3.78,11.11,-2.14
469242,-0.09,-0.08,0.93,0.37,1.83,-0.06
469275,-0.08,-0.06,0.95,-1.40,2.38,3.72
469307,-0.09,-0.05,0.98,7.20,-2.38,6.41
469340,-0.08,-0.06,0.99,-0.67,-1.53,2.01
469372,-0.07,-0.06,1.01,-1.53,-1.34,0.18
469405,-0.07,-0.05,0.91,-1.16,-0.24,1.10
469438,-0.11,-0.07,1.02,6.23,-15.56,-1.10
469471,-0.14,-0.13,1.07,7.63,-4.33,4.88
469503,-0.10,-0.12,0.97,-1.83,5.49,4.58
469535,-0.07,-0.02,0.93,-8.36,-0.49,5.68
469568,-0.08,-0.07,1.03,5.49,-10.86,5.31
469601,-0.07,-0.07,1.01,-6.35,-0.06,6.53
469633,-0.05,-0.02,0.92,-1.46,-6.16,5.07
469666,-0.11,-0.01,1.00,0.37,-17.40,-0.37
469699,-0.14,-0.10,1.07,4.94,-16.97,-0.61
469731,-0.12,-0.07,1.00,-5.13,-3.97,0.31
469764,-0.15,-0.07,1.05,-7.57,-10.50,-0.85
469796,-0.14,-0.06,1.05,-8.54,-2.62,2.26
469828,-0.12,0.01,0.99,-7.39,1.59,2.01
469860,-0.13,0.02,1.02,-3.54,-2.20,-4.09
469893,-0.13,-0.05,0.98,-4.09,3.36,-8.61
