timestamp_ms,ax,ay,az,gx,gy,gz
444387,0.03,0.06,0.95,7.08,-3.23,2.81
444420,-0.01,0.01,1.01,10.07,-11.96,-7.87
444452,-0.04,-0.03,1.00,9.22,-8.61,-8.85
444484,-0.06,-0.06,1.02,11.29,-7.75,-3.48
444516,-0.07,-0.09,1.03,6.65,-3.36,2.32
444549,-0.05,-0.04,1.00,-8.30,-3.36,2.08
444582,-0.04,-0.00,1.02,0.12,-0.85,8.73
444614,-0.03,0.01,1.02,4.27,1.28,4.94
444646,-0.01,-0.03,1.03,-2.99,-8.61,-2.01
444678,-0.04,-0.09,1.24,0.37,-14.59,-1.16
444711,-0.05,-0.04,1.47,8.48,-11.05,7.63
444744,-0.08,0.00,1.66,0.79,8.67,0.61
444776,-0.12,0.06,1.76,-18.80,35.46,-16.17
444809,-0.12,0.02,1.65,-21.73,63.17,-27.22
444841,-0.09,-0.08,1.51,-26.67,74.52,-32.53
444873,0.01,-0.13,1.39,-42.48,83.44,-24.66
444906,0.09,0.02,1.24,-66.04,85.88,-24.29
444938,0.19,0.28,1.07,-69.70,86.55,-34.91
444970,0.23,0.14,1.03,-36.74,82.09,-55.05
445002,0.22,0.11,0.98,-47.91,80.51,-63.23
445034,0.25,0.07,0.82,-51.15,77.64,-74.71
445066,0.42,0.15,0.57,-63.84,62.68,-84.23
445098,0.42,0.08,0.59,-49.44,40.71,-84.84
445131,0.37,-0.04,0.60,-39.92,35.58,-69.27
445163,0.29,0.08,0.43,-40.71,22.83,-46.81
445195,0.18,0.14,0.52,-36.93,-12.45,-74.65
445228,0.23,-0.05,0.68,-23.99,-6.04,-59.02
445260,0.27,0.07,0.45,-16.72,6.35,-25.88
445293,0.30,0.12,0.60,-3.42,-13.24,-20.45
445325,0.41,0.10,0.59,-1.34,2.26,-10.25
445358,0.30,0.03,0.47,-3.72,0.98,-6.84
445390,0.25,-0.06,0.61,-16.05,-15.44,-9.28
445423,0.33,0.03,0.67,-11.35,5.25,31.01
445455,0.33,0.41,0.42,-2.56,6.47,39.98
445488,0.31,0.25,0.44,8.79,-5.74,14.22
445519,0.29,0.06,0.40,26.31,-7.39,20.08
445552,0.24,-0.05,0.47,23.80,-24.17,49.50
445584,0.13,0.17,0.54,23.13,-33.14,61.71
445615,0.10,0.25,0.54,41.69,-32.53,64.76
445647,0.14,0.12,0.69,43.03,-42.05,57.31
445679,0.19,0.16,0.74,39.86,-42.48,62.62
445711,0.24,0.06,0.77,32.47,-56.27,54.93
445743,0.22,0.12,0.74,38.39,-66.41,49.80
445775,0.18,-0.01,1.08,42.54,-99.79,51.33
445806,0.01,0.16,1.25,17.15,-95.09,49.01
445839,0.10,0.00,1.33,32.41,-76.78,39.61
445870,0.09,0.03,1.35,4.70,-76.66,38.51
445903,-0.10,0.11,1.58,43.15,-82.03,45.84
445935,-0.24,0.12,1.92,43.82,-79.59,31.07
445967,-0.13,0.16,1.92,42.24,-21.06,34.48
445999,-0.11,0.16,1.50,9.03,23.99,-13.85
446031,0.02,-0.08,1.27,-5.13,18.01,-19.47
446064,0.13,-0.02,1.19,3.48,22.34,8.36
446096,0.04,0.09,1.02,4.15,25.15,16.17
446128,-0.02,0.07,0.96,-15.44,13.49,0.12
446159,-0.03,-0.00,0.98,-27.47,-2.38,-9.03
446192,-0.03,0.05,0.97,-16.72,-0.06,16.17
446225,-0.04,0.07,0.99,5.62,-0.79,28.20
446257,0.01,0.01,0.93,-9.77,5.98,20.39
446288,0.08,0.02,0.89,-6.10,-13.12,25.57
446320,0.05,0.09,1.07,17.76,-18.98,47.18
446352,0.01,0.10,1.11,10.56,-14.53,43.95
446384,-0.02,0.11,1.07,-14.40,-12.21,31.92
446416,-0.11,0.11,1.13,-11.96,-14.95,24.54
446448,-0.12,-0.02,1.15,-13.00,11.41,20.45
446480,-0.09,0.05,0.93,-27.65,18.01,12.27
446512,-0.05,0.02,0.94,-17.27,2.81,5.13
446545,-0.08,-0.02,0.94,4.52,-2.62,4.82
446577,-0.09,-0.05,0.97,11.90,-7.87,11.05
446609,-0.08,0.03,0.93,3.17,-8.73,4.33
446641,-0.05,0.08,0.98,20.45,-13.49,8.06
446673,-0.05,0.09,0.98,30.03,-10.25,7.20
446705,-0.08,0.11,0.97,19.59,-12.51,-7.69
446737,-0.11,0.05,0.98,9.09,-17.88,-14.59
446769,-0.09,-0.01,1.00,10.93,-13.12,-11.29
446802,-0.05,0.09,0.95,-1.71,-11.66,-6.59
446835,-0.04,0.06,0.98,6.16,-18.07,-5.00
446867,-0.08,0.06,1.05,7.45,-20.45,-6.16
446900,-0.11,0.03,1.08,1.04,-11.84,-2.38
446932,-0.12,-0.00,1.05,-0.43,-8.85,-2.26
446966,-0.12,-0.01,1.04,6.77,-8.79,9.64
446999,-0.15,0.00,1.03,11.60,-4.82,16.78
447030,-0.16,0.01,0.98,1.16,-2.08,18.13
447062,-0.14,0.02,0.94,-0.61,2.56,24.17
447095,-0.14,0.02,0.93,0.67,1.95,37.60
447127,-0.13,0.03,0.98,7.93,3.17,42.30
447159,-0.11,0.04,0.97,-7.93,7.93,38.51
447192,-0.12,-0.03,0.99,-6.59,3.05,30.33
447224,-0.19,-0.02,0.99,-6.35,-0.85,30.40
447257,-0.25,-0.07,1.01,1.04,-6.77,27.16
447289,-0.28,-0.06,1.02,-0.67,2.01,28.08
447322,-0.26,-0.03,0.98,1.10,10.25,28.63
447353,-0.23,0.00,0.95,-5.86,16.42,19.04
