timestamp_ms,ax,ay,az,gx,gy,gz
504438,-0.11,-0.02,0.97,0.67,2.93,2.08
504470,-0.10,-0.00,0.96,3.54,-0.49,2.01
504502,-0.11,-0.01,0.99,1.95,-2.75,1.65
504534,-0.11,-0.01,1.00,1.53,-1.53,1.34
504567,-0.11,0.01,1.00,0.06,-1.28,0.49
504599,-0.10,-0.00,0.99,-0.18,-0.79,-0.31
504632,-0.07,0.01,0.95,-0.73,0.12,0.06
504664,-0.05,0.01,0.89,-2.75,-3.66,-1.89
504696,-0.08,-0.06,1.07,2.62,-29.79,-1.95
504729,-0.21,-0.09,1.57,12.51,-33.87,10.01
504761,-0.28,0.05,1.83,-0.18,-4.46,14.40
504794,-0.27,0.20,1.84,-23.99,42.66,-0.18
504827,-0.27,0.10,1.78,-10.13,85.69,-21.67
504859,-0.29,-0.18,1.71,9.40,122.07,-13.00
504891,-0.23,-0.17,1.44,-11.17,163.82,3.60
504924,-0.12,-0.12,1.22,-15.14,182.68,16.30
504957,0.01,0.06,1.04,-16.48,177.31,27.83
504989,0.22,0.13,0.83,-14.28,157.17,3.91
505020,0.32,0.05,0.77,-35.95,144.59,-22.22
505053,0.39,-0.07,0.72,-24.96,129.94,-22.40
505085,0.46,-0.03,0.60,-53.89,122.07,-8.73
505118,0.54,0.13,0.49,-57.43,105.83,-15.50
505150,0.58,0.11,0.50,-57.98,92.41,-26.00
505182,0.65,0.10,0.44,-52.61,85.88,-28.32
505214,0.67,0.15,0.35,-22.46,52.61,-29.79
505247,0.63,0.06,0.54,-23.32,32.59,-35.77
505278,0.58,0.15,0.55,-35.40,32.29,-30.94
505310,0.58,0.15,0.49,-32.90,31.37,-36.93
505343,0.62,0.05,0.47,-46.08,31.37,-47.91
505375,0.67,0.09,0.34,-50.11,37.17,-36.80
505406,0.64,0.15,0.20,-36.38,19.96,-41.14
505438,0.56,-0.03,0.32,-18.31,-4.15,-41.93
505471,0.55,-0.13,0.30,-25.45,2.75,-27.89
505497,0.61,0.00,0.19,-38.21,3.85,-10.74
505530,0.61,0.06,0.24,-33.57,-9.03,-4.21
505562,0.56,0.07,0.26,-21.85,-19.23,3.66
505595,0.58,0.04,0.35,-18.43,-22.83,13.37
505626,0.68,0.04,0.35,-24.48,-24.72,20.26
505658,0.61,0.22,0.33,-12.02,-33.63,36.07
505690,0.54,0.36,0.33,9.03,-48.34,36.32
505722,0.52,0.12,0.44,25.39,-67.87,17.70
505754,0.45,0.11,0.59,17.15,-66.53,26.12
505785,0.52,0.10,0.43,29.24,-62.13,33.20
505817,0.42,0.04,0.48,13.18,-78.31,22.58
505849,0.47,-0.00,0.58,10.50,-92.90,33.63
505882,0.35,0.13,0.81,14.53,-101.81,49.07
505914,0.35,0.30,0.66,23.99,-92.65,53.10
505946,0.31,0.01,1.00,48.46,-136.72,29.72
505978,0.04,-0.13,1.08,28.69,-116.33,29.79
506011,0.26,-0.00,0.91,24.48,-103.27,62.01
506042,0.13,0.09,1.32,30.76,-143.74,42.48
506075,0.07,0.17,1.37,10.62,-91.49,48.40
506106,0.09,0.39,1.53,31.19,-102.72,46.81
506139,-0.08,0.23,1.71,36.87,-88.68,12.51
506171,-0.03,0.15,1.55,36.80,-39.43,15.99
506204,0.02,0.10,1.52,24.11,-34.36,9.64
506235,0.06,0.22,1.38,8.61,-13.49,11.54
506267,0.07,0.25,1.39,18.68,-12.27,10.74
506299,0.04,0.19,1.26,8.85,5.19,0.73
506331,-0.04,0.15,1.14,8.06,10.44,-4.21
506363,-0.08,0.05,1.13,6.53,7.45,-13.79
506396,-0.08,-0.03,1.08,-0.79,19.04,-15.69
506428,-0.07,0.05,0.94,6.90,19.65,-5.25
506459,-0.08,-0.07,1.03,15.87,8.61,-14.40
506492,-0.07,-0.29,1.03,-6.23,36.80,-13.67
506524,0.07,-0.30,0.87,-8.18,46.75,1.40
506557,0.16,-0.29,0.85,14.28,30.82,30.64
506589,0.20,-0.23,0.78,35.77,4.58,68.91
506621,0.15,0.08,1.07,19.35,-15.08,84.96
506652,0.14,0.29,1.09,26.06,-1.16,82.89
506684,0.12,0.35,1.10,26.37,-14.47,64.27
506716,0.11,0.27,1.02,12.88,5.74,35.46
506748,0.07,0.24,1.09,38.51,-8.06,32.41
506780,-0.01,0.13,1.10,25.88,7.26,21.67
506812,0.01,0.04,1.01,-8.79,15.38,7.39
506844,0.05,0.03,1.03,3.66,14.22,14.40
506877,0.08,0.02,0.97,8.48,19.90,17.09
506908,0.17,0.08,0.95,-12.27,21.06,2.26
506941,0.12,-0.00,0.93,-17.64,11.11,-4.21
506973,0.07,0.07,1.01,0.92,-2.44,8.91
507005,-0.01,0.20,1.06,-1.77,-0.43,19.04
507038,0.01,0.36,1.04,-25.63,9.34,9.46
507070,0.05,0.44,1.02,-40.16,16.66,-8.48
507102,0.08,0.35,0.97,-22.83,22.58,-26.79
507135,0.08,0.10,0.82,-11.35,22.77,-47.97
507167,0.07,-0.17,0.82,-49.26,-0.31,-78.37
507200,0.11,-0.30,0.90,-55.79,-4.33,-68.12
507232,0.20,-0.27,0.91,-13.92,-19.23,-34.30
507265,0.24,-0.19,0.96,24.29,-37.35,-12.70
507297,0.22,-0.15,1.15,29.42,-41.81,-8.00
507330,0.19,-0.08,1.14,16.78,-20.81,-4.64
507362,0.15,-0.04,1.12,15.14,-14.95,-1.22
507394,0.13,-0.04,1.12,7.02,-8.48,3.11
