timestamp_ms,ax,ay,az,gx,gy,gz
271724,0.18,-0.04,0.98,0.24,0.24,0.79
271756,0.19,-0.04,0.98,-0.61,-0.31,0.06
271789,0.18,-0.04,0.99,-0.37,-1.71,-0.61
271821,0.18,-0.05,1.00,-0.49,-0.85,0.06
271854,0.18,-0.04,1.00,-0.43,0.37,-0.61
271887,0.19,-0.05,1.00,-1.16,0.37,-1.40
271918,0.19,-0.05,0.99,0.00,0.43,-0.67
271949,0.19,-0.06,0.99,-1.28,0.92,-1.28
271982,0.18,-0.07,0.99,-0.55,0.67,0.24
272014,0.18,-0.05,0.98,-2.62,0.79,0.31
272047,0.18,-0.05,0.99,-0.06,-0.12,0.67
272079,0.18,-0.05,0.99,0.06,1.10,1.59
272111,0.19,-0.04,0.98,-1.16,0.49,1.04
272144,0.18,-0.03,1.00,1.46,-1.40,0.73
272176,0.19,-0.01,1.02,2.81,-0.67,1.04
272208,0.20,-0.00,1.01,2.56,0.79,-2.62
272240,0.20,-0.01,1.00,2.01,1.40,-7.87
272273,0.18,-0.08,0.97,1.34,2.20,-8.30
272305,0.17,-0.12,0.95,-0.49,1.83,-5.80
272338,0.15,-0.14,0.97,-2.20,-2.01,0.92
272370,0.18,-0.06,0.96,-1.28,-0.31,8.73
272402,0.19,-0.01,0.98,-0.79,-2.75,7.51
272434,0.19,-0.00,1.01,-0.67,-3.36,2.87
272467,0.20,0.00,1.00,-1.53,-0.85,0.31
272499,0.19,-0.03,1.04,-0.43,-3.60,-4.27
272532,0.15,-0.06,1.10,-0.79,-0.67,-3.42
272564,0.16,-0.06,1.08,-5.74,8.42,-1.95
272596,0.20,-0.05,1.03,-4.82,11.90,0.43
272628,0.21,-0.05,1.01,-8.42,9.40,-1.71
272661,0.30,-0.04,1.05,-6.77,6.47,0.43
272693,0.36,-0.01,1.23,-3.60,-5.49,1.53
272725,0.50,0.08,1.52,3.66,-30.15,7.14
272757,0.31,0.33,2.24,16.11,-56.52,-17.64
272789,-0.17,0.04,2.50,17.33,38.21,-66.53
272821,-0.04,-0.15,1.97,-26.06,135.99,-97.41
272854,0.07,-0.45,1.45,4.21,174.93,-84.72
272886,0.22,-0.60,0.88,-3.78,172.12,-19.53
272918,0.32,-0.45,0.57,-25.76,143.98,2.08
272951,0.38,-0.31,0.39,-42.42,111.27,12.15
272983,0.36,-0.18,0.33,-64.88,94.30,4.88
273015,0.41,-0.11,0.26,-76.05,80.51,8.85
273047,0.44,0.09,0.26,-90.15,47.06,7.08
273079,0.39,0.19,0.32,-72.88,28.38,4.88
273111,0.45,0.15,0.30,-61.46,28.02,-3.60
273143,0.44,0.09,0.21,-67.02,36.99,-5.49
273176,0.52,0.22,0.10,-92.96,10.38,-5.98
273208,0.53,0.27,0.25,-77.03,-29.72,-27.04
273240,0.48,0.20,0.46,-53.41,-28.38,-22.77
273272,0.52,0.29,0.46,-50.17,-14.47,-5.25
273304,0.49,0.39,0.43,-30.09,-26.43,-6.29
273337,0.39,0.23,0.57,-3.30,-18.86,-4.64
273369,0.43,0.14,0.47,1.04,-4.64,3.23
273401,0.37,0.16,0.37,8.67,-12.15,12.39
273433,0.31,0.08,0.43,35.22,-18.98,22.64
273465,0.29,-0.02,0.51,31.49,-24.84,43.70
273497,0.21,0.28,0.61,36.87,-31.92,64.15
273530,0.25,0.16,0.69,71.66,-28.08,62.56
273562,0.33,-0.02,0.76,61.16,-21.85,53.47
273594,0.38,0.14,0.68,38.82,-26.18,66.96
273626,0.56,0.07,0.75,56.82,-35.52,62.38
273658,0.44,0.21,0.77,44.92,-62.50,66.28
273690,0.51,0.19,0.79,70.56,-76.90,68.79
273722,0.58,0.02,0.91,84.35,-99.37,58.84
273754,0.31,0.30,1.15,85.51,-127.08,64.88
273785,0.30,0.30,1.37,111.57,-106.63,46.63
273817,0.20,0.29,1.33,79.71,-87.22,5.62
273850,0.13,0.17,1.41,78.25,-83.50,-18.37
273882,0.12,-0.24,1.36,53.83,-55.79,-48.95
273914,0.03,-0.34,1.40,36.62,-66.59,-18.07
273946,0.01,-0.12,1.47,25.94,-41.50,19.71
273978,0.03,-0.10,1.32,14.28,-8.85,24.17
274010,0.10,0.01,1.22,-13.49,1.83,16.78
274042,0.14,0.06,1.19,-9.70,-3.97,7.26
274074,0.13,0.02,1.21,-9.83,-3.60,-3.17
274106,0.08,-0.01,1.17,-12.76,4.39,-10.25
274138,0.06,-0.03,1.13,-8.00,9.70,-9.70
274171,0.03,-0.05,1.09,-12.63,15.14,-14.04
274203,0.03,-0.05,1.04,-9.64,20.63,-11.05
274235,0.06,-0.05,0.98,-3.11,21.00,-4.76
274266,0.08,-0.05,0.92,-4.76,18.25,-4.70
274299,0.09,-0.04,0.91,-5.80,12.51,-5.07
274331,0.10,-0.04,0.91,2.56,0.98,0.61
274363,0.10,-0.04,0.94,2.62,-4.70,0.31
274395,0.08,-0.04,0.98,3.60,-7.51,3.17
274427,0.07,-0.03,1.01,4.15,-8.79,5.25
274460,0.06,-0.04,1.03,2.87,-9.09,3.48
274492,0.06,-0.02,1.05,3.05,-6.29,5.74
274524,0.07,0.00,1.05,2.26,-1.40,3.97
274556,0.08,-0.02,1.02,0.06,2.87,0.06
274588,0.08,-0.01,1.01,-1.83,3.17,-1.28
274620,0.08,-0.02,1.00,0.55,2.44,-2.50
274652,0.08,-0.05,0.99,1.10,0.92,-3.48
274684,0.09,-0.05,0.99,-0.24,0.61,-1.53
