timestamp_ms,ax,ay,az,gx,gy,gz
414387,0.02,-0.03,1.01,-1.40,-6.84,-0.98
414420,0.00,-0.06,1.07,-2.20,-0.31,2.20
414452,0.04,0.01,0.99,-9.52,6.59,0.00
414484,0.04,0.00,0.99,-9.16,6.84,-2.87
414516,0.06,-0.04,1.00,-6.04,10.01,-3.23
414548,0.08,-0.03,0.97,-9.09,9.89,-0.06
414581,0.09,0.03,0.96,0.98,1.59,-0.49
414613,0.07,0.02,1.01,6.10,-2.50,-2.62
414645,0.05,0.02,1.03,10.13,-3.42,-3.78
414677,0.05,-0.03,1.04,7.69,-1.10,-8.42
414710,0.09,-0.06,1.00,6.23,2.32,-10.86
414742,0.07,-0.09,1.00,10.31,-3.05,-6.77
414774,0.04,-0.09,1.05,14.83,-4.82,0.43
414806,0.04,-0.07,1.04,11.05,3.23,5.19
414838,0.07,-0.05,0.99,-0.06,12.08,5.37
414870,0.10,-0.06,0.93,-3.66,11.54,7.81
414903,0.10,-0.04,0.93,-4.46,5.37,8.85
414935,0.10,-0.04,0.94,-2.75,-2.38,7.02
414967,0.08,-0.04,1.01,-1.34,-14.47,6.77
415000,0.05,-0.03,1.10,-0.73,-10.19,9.28
415032,0.06,-0.01,1.05,-7.57,1.77,6.23
415064,0.06,0.01,1.01,-8.00,5.49,4.03
415097,0.04,0.03,0.98,0.98,4.64,2.56
415128,0.05,0.04,0.98,7.51,3.54,0.31
415160,0.08,0.03,0.98,3.91,0.18,-6.77
415192,0.06,-0.00,1.02,6.65,-4.27,-13.55
415224,0.01,-0.03,1.04,6.04,-2.08,-13.73
415256,0.02,-0.04,1.01,2.62,2.81,-13.61
415289,0.03,-0.06,0.95,0.73,2.38,-13.85
415321,0.08,-0.09,0.94,-3.97,-1.65,-14.04
415354,0.12,-0.09,0.92,-5.13,-4.64,-11.17
415386,0.16,-0.07,0.93,-2.81,-22.16,-5.37
415419,0.07,-0.05,1.16,13.06,-45.96,-5.25
415452,0.02,-0.11,1.58,20.87,-59.45,-8.67
415484,-0.21,-0.12,2.19,-3.42,-50.78,-28.87
415517,-0.32,-0.18,2.37,-67.81,39.92,-38.09
415549,-0.03,-0.03,1.69,-89.23,82.15,-40.41
415582,-0.09,0.15,1.40,-99.49,80.87,-53.28
415614,-0.08,-0.01,1.36,-39.06,96.56,-22.16
415647,-0.01,-0.02,0.97,-0.18,98.45,25.70
415679,-0.01,0.30,0.79,-20.39,72.45,2.69
415711,0.15,0.10,0.79,4.70,78.37,-36.68
415743,0.34,0.07,0.57,-35.22,85.08,-58.84
415775,0.33,0.03,0.56,-44.98,54.75,-64.82
415807,0.43,-0.01,0.62,-46.02,51.21,-59.39
415839,0.42,0.09,0.48,-51.45,40.89,-39.67
415871,0.50,0.14,0.42,-23.74,22.28,-23.93
415903,0.49,0.20,0.64,-18.37,-16.85,-34.73
415935,0.37,0.28,0.72,-26.18,-15.20,-52.06
415967,0.12,0.31,0.90,0.24,-22.09,-49.74
415999,0.28,0.23,0.91,-0.49,-2.26,-61.10
416031,0.37,0.16,0.71,-7.32,10.07,-65.86
416064,0.39,-0.03,0.64,5.13,2.62,-57.86
416096,0.26,-0.19,0.72,10.07,-3.30,-36.80
416128,0.36,-0.07,0.63,-18.74,21.48,-22.28
416161,0.45,0.02,0.33,-34.30,29.17,-26.86
416193,0.55,0.02,0.40,-26.49,-11.29,-10.74
416226,0.43,0.11,0.59,-8.18,-18.74,7.20
416258,0.32,0.11,0.62,-0.98,-15.14,13.61
416290,0.33,0.00,0.62,6.53,-13.18,15.32
416322,0.33,-0.01,0.67,-2.08,-11.84,32.17
416355,0.22,0.16,0.47,2.26,-2.08,43.58
416386,0.29,-0.02,0.58,11.84,-18.80,28.87
416419,0.13,0.12,0.55,-0.73,-14.16,45.35
416451,0.13,0.10,0.51,33.20,-15.99,59.39
416483,0.09,0.02,0.83,7.20,-25.15,47.06
416515,0.24,0.19,0.62,47.61,-20.26,55.54
416547,0.26,0.13,0.87,41.26,-52.86,47.91
416579,0.18,0.27,0.72,55.42,-47.42,68.48
416611,0.21,-0.21,1.12,27.71,-73.36,20.39
416643,0.15,0.17,0.96,1.59,-57.56,55.85
416675,0.26,0.08,1.17,32.10,-72.63,56.46
416707,0.07,0.01,1.26,-9.16,-87.71,15.26
416740,0.01,0.18,1.39,9.40,-73.06,48.58
416772,-0.07,-0.01,1.57,5.31,-59.08,24.23
416805,-0.02,0.11,1.50,10.19,-25.45,43.82
416837,-0.03,0.12,1.46,23.19,-17.64,41.02
416869,-0.04,0.08,1.41,23.32,-10.99,23.56
416901,0.05,0.03,1.31,23.62,18.01,20.20
416933,-0.00,0.10,1.13,13.06,11.78,15.08
416965,-0.02,0.01,1.30,28.26,-6.77,11.47
416997,0.02,0.02,1.28,17.76,10.19,14.40
417029,0.05,0.03,1.16,4.03,28.32,11.54
417061,0.09,0.12,1.01,-22.89,26.61,-0.12
417093,0.08,0.08,0.91,-9.77,10.86,-7.45
417125,0.06,0.02,0.96,8.30,-4.94,1.04
417157,0.02,-0.01,1.00,11.23,-8.36,4.21
417189,0.02,0.01,1.00,3.05,-8.73,2.99
417221,-0.02,-0.02,1.05,8.54,-13.12,-0.61
417254,-0.03,-0.04,1.09,8.12,-10.99,-0.73
417286,-0.02,-0.04,1.07,6.77,-2.01,2.50
417318,0.02,-0.03,1.04,-0.73,4.33,6.10
417350,0.04,0.01,0.98,-5.92,5.86,9.89
