gesture,participant_id,session_id,repetition_id,recording_id,window_id,segment_id,source_file,n_muestras,fs_hz,duracion_s,acc_mag_energy,acc_mag_entropy,acc_mag_kurtosis,acc_mag_mean,acc_mag_skewness,acc_mag_variance,ax_energy,ax_entropy,ax_kurtosis,ax_mean,ax_skewness,ax_variance,ay_energy,ay_entropy,ay_kurtosis,ay_mean,ay_skewness,ay_variance,az_energy,az_entropy,az_kurtosis,az_mean,az_skewness,az_variance,gx_energy,gx_entropy,gx_kurtosis,gx_mean,gx_skewness,gx_variance,gy_energy,gy_entropy,gy_kurtosis,gy_mean,gy_skewness,gy_variance,gyro_mag_energy,gyro_mag_entropy,gyro_mag_kurtosis,gyro_mag_mean,gyro_mag_skewness,gyro_mag_variance,gz_energy,gz_entropy,gz_kurtosis,gz_mean,gz_skewness,gz_variance
derecha,01,01,025,derecha_p01_s01_r025,1,derecha_p01_s01_r025_w01,derecha/participante_01_sesion_01_rep_025.csv,47,31.25,1.504,1.0363702127659575,3.2954226927971257,1.6717051111465153,1.0156838687814218,0.7793705362480899,0.0048598934514909025,0.02361489361702127,3.3436653836300847,-1.1099621321934747,0.11170212765957445,-0.4228829536168391,0.011379648473635526,0.036634042553191484,3.3503373334547133,0.418457091937781,-0.01787234042553192,1.1455272905006109,0.03710407030527289,0.9761212765957448,3.6224028109726714,-0.029793763541475116,0.9857446808510639,-0.1458427429346714,0.0045249768732654955,420.48857234042543,3.6280923103162683,-0.25709478567626753,13.650425531914895,0.24156530985512012,239.24476938020354,141.62024042553193,3.713539383316343,-0.6937531479289607,-2.298510638297873,-0.021397971379206404,139.30093903792786,6061.205255319149,3.6090157794175504,-1.1791950760742178,63.26229213959411,0.5658830188083072,2103.850423532578,5499.096442553192,3.681966118308598,-0.9546127326531266,52.438297872340435,0.28027284761589066,2809.0892144310824
derecha,01,01,025,derecha_p01_s01_r025,2,derecha_p01_s01_r025_w02,derecha/participante_01_sesion_01_rep_025.csv,47,31.25,1.504,1.0621553191489361,3.298097097458249,2.555440124694301,1.0287459988558842,0.8463887159284417,0.003920401791009509,0.0047744680851063825,3.196958313227132,1.9722710392589144,0.04127659574468086,-0.5977812020051331,0.0031374653098982437,0.027634042553191483,3.1722506651690434,0.903899630281737,0.028085106382978724,1.2639489663334134,0.027428862164662348,1.0297468085106383,3.4156670428908114,0.13467404383113202,1.013404255319149,-0.16690484167691136,0.002818593894542093,403.65955744680855,3.7831339375035657,-0.7646222981707518,8.67276595744681,0.43325013204274065,335.5827465309898,95.92692978723404,3.582864714165784,0.04872916884751444,-5.215106382978723,-0.5917078960325323,70.2237168362627,5178.386489361702,2.95083849588039,-1.0554920068085487,50.88842573287023,0.82635216797593,2645.031890048199,4678.800002127658,3.0984648986932877,-0.9751670269320032,43.37723404255319,0.8654110839703506,2858.024603052729
derecha,01,01,026,derecha_p01_s01_r026,0,derecha_p01_s01_r026_w00,derecha/participante_01_sesion_01_rep_026.csv,47,31.25,1.504,1.0667425531914894,2.7518296072304302,8.508985600205856,1.0282319363245382,2.223208417753779,0.009687760885818937,0.012429787234042557,3.563993588347616,-0.3663718050166693,-0.0123404255319149,0.6294348637857694,0.012544403330249773,0.05126382978723404,2.5027759750110428,10.57924567301137,0.043829787234042565,-2.3952349513170375,0.050415448658649414,1.0030489361702126,3.362342842323225,1.1564321689265995,0.9997872340425531,-0.4919503057324255,0.003549953746530991,1109.8797744680846,1.82273041649468,22.320293473431057,-0.3080851063829791,-3.473378670619223,1133.910615818686,70.4780574468085,3.5486754266811427,-0.39016219204311575,3.5891489361702127,0.4517641316744001,58.8481557816836,6145.962002127661,3.194001600728885,-0.057617242850501516,61.308700877659696,0.6404131289665171,2439.1009640130774,4965.604170212765,2.907578663174821,1.9018063180015208,-42.61191489361702,0.8386083098763607,3218.3034201665128
derecha,01,01,026,derecha_p01_s01_r026,1,derecha_p01_s01_r026_w01,derecha/participante_01_sesion_01_rep_026.csv,47,31.25,1.504,1.0246553191489363,2.4232964576988056,15.843576384770834,1.0082872761566135,3.3546921311970004,0.00818626371330107,0.012340425531914894,3.190221482645976,0.3719667755393137,0.08170212765957446,-0.5216574189961166,0.005788344125809436,0.04152765957446809,2.446036720247971,13.270007417181308,-0.08510638297872339,-2.8400861420076926,0.035029879740980575,0.9707872340425531,3.115878822632291,2.1370730742398987,0.9838297872340428,-0.06911147047802203,0.0029284921369102704,1129.1184553191486,1.851350481327019,22.669246764935014,1.9931914893617013,-3.6052165149766133,1149.6053308973171,39.033774468085106,3.376829088727831,1.7663657068136782,0.3387234042553193,0.9994206575392999,39.76510703052729,4155.653134042554,2.9233284443335648,2.37102185058966,45.74632083397942,1.6025041325045215,2107.773509071026,2987.5009042553193,2.931945621211559,2.9753017495541574,-23.267021276595752,0.5074174013106314,2499.323725716929
derecha,01,01,026,derecha_p01_s01_r026,2,derecha_p01_s01_r026_w02,derecha/participante_01_sesion_01_rep_026.csv,47,31.25,1.504,1.015731914893617,2.8175152569662427,4.104532664495308,1.006598044779834,1.476360727856504,0.0025464713811856076,0.013831914893617021,3.022466917833074,-0.008336291097503779,0.03297872340425532,-1.2369990005788056,0.013021369102682699,0.03732553191489362,3.409383580652589,0.012071850741163015,-0.08191489361702128,0.6319789264883179,0.03128103607770583,0.9645744680851064,3.3932347272882675,1.0085861864152275,0.9808510638297873,0.5327298527968883,0.00256012950971323,194.05584468085107,3.46781863817518,0.8255987305298662,-0.43085106382978744,-1.0379112388356166,198.08478186864014,210.49629148936168,3.1887707793391113,1.4086900918886371,-6.237659574468086,-1.3032769223812835,175.3180661424607,4188.61355319149,3.4188910549766773,-0.588825834482047,48.965316693077,0.8237813257217055,1829.946342910733,3784.0614170212766,3.7265857248501133,-0.9751063814541379,34.776170212765955,0.5332973853074569,2630.6506937095282
derecha,01,01,027,derecha_p01_s01_r027,0,derecha_p01_s01_r027_w00,derecha/participante_01_sesion_01_rep_027.csv,47,31.25,1.504,1.0410148936170212,3.0519737677886654,3.5982609724783288,1.0192184512377398,1.7246326163829584,0.002256656236033109,0.00940425531914894,3.0275484275677016,-0.6984945754405985,-0.040425531914893634,0.6329227072654503,0.007938945420906568,0.021604255319148932,3.47483127802116,-0.31520692742817324,0.07829787234042554,0.5743219287618608,0.015810083256244216,1.0100063829787234,3.189514053888882,4.2025508009944454,1.0044680851063832,1.536742244710319,0.0010730804810360796,123.6364021276596,3.4162166503155538,0.5550652629968336,-4.05,-0.9066058602368332,109.56507391304346,62.103540425531904,3.306743309300093,-0.38485653922931284,3.5361702127659553,0.6212979396002459,50.67728066604993,3158.7706531914896,3.4488891301727853,-1.514946011202027,42.91367514416357,0.19263882432589155,1345.8216418303546,2973.0307106382975,3.2173251010849553,-1.4704520353874186,-40.88765957446808,-0.2379032120311558,1329.5176139685475
derecha,01,01,027,derecha_p01_s01_r027,1,derecha_p01_s01_r027_w01,derecha/participante_01_sesion_01_rep_027.csv,47,31.25,1.504,0.9915170212765959,3.744087065937194,-0.23659691763143087,0.9952976740148198,0.3656499149165663,0.0009191170593999653,0.011808510638297874,3.3003689175909523,0.24708906379728957,0.07148936170212766,-1.2232533049526624,0.006843385753931545,0.004574468085106384,3.2675719512289487,2.187531452468283,-0.0038297872340425534,1.0118056406229123,0.0046589269195189634,0.9751340425531915,3.4462147255116617,-0.44128709368642793,0.9870212765957446,0.19043565064531284,0.0009431082331174851,150.58440212765953,3.5495073419430097,-0.06636857174218269,-5.578510638297871,-0.5866086875616047,122.06167816836262,44.54035319148937,3.7089490988222313,-0.48835773983926867,2.4531914893617017,0.148053589168554,39.35964394079556,3073.6777808510637,3.744087065937194,-1.2961589677816296,45.05032260936963,0.432982533733633,1066.84504437415,2878.553025531915,3.827811926229307,-1.180395933097854,-30.420851063829787,-0.0892816030620857,1995.5840818686397
derecha,01,01,027,derecha_p01_s01_r027,2,derecha_p01_s01_r027_w02,derecha/participante_01_sesion_01_rep_027.csv,47,31.25,1.504,1.004963829787234,3.4158175781099755,0.6097039864713243,1.0015704770207656,0.6580427104090014,0.0018599834638824558,0.009297872340425534,3.6911035553909586,-0.9864452537873651,0.0753191489361702,-0.546453541860079,0.0037037002775208135,0.0229063829787234,3.482246502395559,0.4469055124015169,0.06127659574468087,1.0093949995471536,0.01956790009250694,0.972759574468085,3.305853011853999,1.3027023391551005,0.9853191489361701,0.8589825749549914,0.00194717853839038,128.7319765957447,3.308128344309544,1.1555428493733766,3.5623404255319158,0.05804245734430887,118.5643530989824,83.87068936170213,3.6185522887054886,-0.2119960644224541,3.9242553191489353,0.47604621194581964,69.95940758556893,3748.323819148936,3.4887679170010233,-0.9702418957551511,48.634612012505926,0.6223639369271005,1413.063514705905,3535.72115319149,3.7379063413530806,-1.171903620560353,40.499148936170215,0.3286766490549924,1936.7474818686403
derecha,01,01,028,derecha_p01_s01_r028,0,derecha_p01_s01_r028_w00,derecha/participante_01_sesion_01_rep_028.csv,47,31.25,1.504,1.0641787234042555,3.2976058722177326,2.2831968239053664,1.0291893018178166,1.7117342184494304,0.0050556719155759435,0.006572340425531916,3.4692001608617895,-0.5956067149834308,-0.055531914893617036,-0.9330594160780638,0.0035643848288621645,0.03028723404255319,3.24486031403874,-0.21542968890210146,0.13893617021276597,0.5518177554488851,0.011222756706753007,1.0273191489361704,3.3164303538071964,2.295457747164198,1.0119148936170212,1.5691156292854955,0.003420166512488437,56.936821276595744,3.2460038843581076,1.2354893330484638,-0.22638297872340443,-0.9657972087476268,58.12221489361703,70.75625957446807,2.9529307458300784,4.192000083397323,3.221702127659574,2.0311685973942706,61.68943617021277,1790.0511680851066,2.3234629553782407,1.3195546600592483,24.019323901449994,1.6796417754749629,1239.495491911086,1662.3580872340424,2.5211580005650394,1.4553458413336653,-19.17808510638298,-1.6969578871340856,1322.7017288621646
derecha,01,01,028,derecha_p01_s01_r028,1,derecha_p01_s01_r028_w01,derecha/participante_01_sesion_01_rep_028.csv,47,31.25,1.504,1.2252893617021277,2.1983860685594734,25.073553970107554,1.076619333661196,4.361730395341169,0.06761887148228986,0.014057446808510638,2.7471774282292505,8.647922465234355,-0.05170212765957447,2.313610592538098,0.011631822386679,0.22198723404255316,2.3829380580252035,10.938005989883994,0.007234042553191473,-1.8040976593734608,0.22675957446808512,0.9892446808510639,3.205381822980098,2.514667299776825,0.987872340425532,-1.0281576046536502,0.013643200740055506,2330.4317319148936,1.73753539280386,15.637113120112428,1.6634042553191488,-1.1640671733870422,2378.2662272895473,645.814259574468,2.830843906337137,5.567492953269433,-2.1234042553191474,-1.679968748138819,655.246835985199,11468.900882978727,2.7867739072203648,6.219613094405577,80.26439140513317,1.8453359674913947,5135.800710893229,8492.654891489363,2.6478270510768906,2.5276955841799964,-59.233829787234036,-0.08783829726832469,5092.356306753006
derecha,01,01,028,derecha_p01_s01_r028,2,derecha_p01_s01_r028_w02,derecha/participante_01_sesion_01_rep_028.csv,47,31.25,1.504,1.181295744680851,1.8795761872636199,28.084026790343543,1.0567661969366653,4.749853400744579,0.065944013816626,0.010525531914893617,2.680466196106543,10.313721794288416,-0.029574468085106387,2.4895526958180123,0.00986068455134135,0.22924468085106386,2.303890899375279,10.343410928852736,-0.13468085106382977,-1.1007451612677874,0.21569500462534694,0.9415255319148934,2.9790234288976185,3.5384588048235504,0.9648936170212766,-1.313925473852568,0.01073422756706753,2321.6350106382974,1.73753539280386,15.942729752643455,2.589574468085108,-1.22752961907888,2365.253660684551,685.5563872340425,2.9682489074965526,4.937569662852467,-0.5229787234042551,-1.6530901175704837,700.180334412581,16249.582472340424,2.7440378470420033,7.105834914934114,111.07968796295299,1.6242522133100512,3995.904642097634,13242.391074468085,3.1999443729457555,-0.9041170933400422,7.244468085106382,-0.318351804663753,13476.64590351526
derecha,01,01,029,derecha_p01_s01_r029,0,derecha_p01_s01_r029_w00,derecha/participante_01_sesion_01_rep_029.csv,47,31.25,1.504,1.0399744680851064,3.609356469438902,0.15490710343651148,1.0173728490124856,-0.46953234825115114,0.005034061876831537,0.003225531914893617,3.3462814061069803,-0.6332560518652532,0.02808510638297873,0.01996822546895098,0.0024897317298797415,0.01963404255319149,3.4271381946129438,0.8089854507766274,0.08255319148936169,1.1189376228804235,0.01309768732654949,1.0171148936170213,3.5578128637635027,0.21738260161887446,1.0063829787234042,-0.7497451947300852,0.00440185013876041,151.35451489361702,3.479572097734436,0.2823732771381078,-6.721702127659576,-0.17454706275579646,108.481349213691,70.44790638297872,3.365508472224864,0.922764106195769,1.6931914893617022,-0.7379986838953876,69.0501613320999,2424.4672765957444,3.450123629963071,-1.2955508202135089,37.84159157309565,0.6354177668362557,1014.0569025892565,2202.6648553191485,3.4510139274091656,-1.3656631900385452,-29.104680851063826,-0.5418127974409233,1385.0515906567994
derecha,01,01,029,derecha_p01_s01_r029,1,derecha_p01_s01_r029_w01,derecha/participante_01_sesion_01_rep_029.csv,47,31.25,1.504,1.0285829787234042,3.541751427547258,-0.0017058571939707612,1.0119385719260432,-0.25037166948675144,0.004662507662373335,0.013746808510638297,3.549507341943009,-1.3833531969765505,0.07851063829787235,-0.11621052119137931,0.0077477335800185,0.02358723404255319,3.7613830019437247,-0.29184256403788966,0.059148936170212774,0.4720405346845603,0.020525346901017576,0.9912489361702127,3.573324692555004,-0.25561756767634325,0.9934042553191489,-0.5589228392254179,0.004492506938020354,160.59824893617022,3.687597235467968,-1.0580568204910272,-4.074255319148937,0.25204958254336685,147.12909888991678,65.73611276595744,3.764398096626198,-0.8381274528257681,-0.12489361702127637,0.11711227650532911,67.14922118408882,3222.4210744680863,3.735781544116701,-0.9605563127813221,51.17547580412675,0.10607370899458249,616.6111365738733,2996.086712765958,3.723969702373217,-0.9063461449642567,-48.63808510638298,-0.06917038925907926,644.1282462534691
derecha,01,01,029,derecha_p01_s01_r029,2,derecha_p01_s01_r029_w02,derecha/participante_01_sesion_01_rep_029.csv,47,31.25,1.504,1.0383872340425533,2.974714228676612,4.10174440348189,1.0153766118658583,1.2962972574723535,0.00755838686006704,0.023193617021276598,2.9785322036571027,3.0486650837724767,0.1453191489361702,0.11364685880192617,0.0021210915818686404,0.02722553191489362,3.3024937148273326,1.3090907002918,-0.0825531914893617,0.03803299190801063,0.020854209065679925,0.987968085106383,3.010684111053441,5.217689152105983,0.99,1.4624932675844136,0.008039130434782613,421.95250000000004,2.4142255028729833,11.634937561669252,2.877659574468085,1.6041323424836966,422.6644357076781,192.72240425531913,2.9198591937672695,8.599558141051311,3.6297872340425523,2.331085333980857,183.4502456059204,2184.654589361702,3.1518522173319607,5.0360021526586465,39.85704787400817,1.6720375652010864,609.0283746553037,1569.979685106383,3.5087382576686768,0.26552139059632296,-9.55872340425532,0.9129959490723981,1510.7541983348751
derecha,01,01,030,derecha_p01_s01_r030,0,derecha_p01_s01_r030_w00,derecha/participante_01_sesion_01_rep_030.csv,47,31.25,1.504,1.0188212765957447,3.2481286815944874,1.3700605535765948,1.0084326234022167,-0.22412848126524806,0.0019258971898205358,0.016251063829787235,3.4101864609506056,0.14914581707862773,0.12127659574468087,0.9525044507588103,0.0015765957446808511,0.03207446808510638,3.5635349103937926,-0.8032840565546526,-0.03340425531914894,-0.2669211386901334,0.03163163737280296,0.9704957446808513,3.4711312909731418,-0.01923598637234436,0.9840425531914895,-0.3546695174408555,0.002202867715078633,196.8024404255319,3.541751427547259,-0.15172407203701788,4.3436170212765965,0.38235700815450235,181.8035931544866,144.4770276595745,3.453080342461319,0.21879105443431435,9.108723404255318,0.5404238689940061,62.845320074005556,2880.345344680851,3.4046427609393133,-1.386261895233663,43.34067312211669,0.09892869630120646,1023.7125153505679,2539.0658765957455,3.265447153992569,-1.3999372488729813,-39.0595744680851,-0.19582809263259504,1035.4462911193339
