timestamp_ms,ax,ay,az,gx,gy,gz
861705,-0.12,0.13,1.00,8.30,8.18,-7.14
861738,-0.17,0.28,1.04,12.51,1.10,-10.80
861770,-0.25,0.40,1.12,5.00,-1.89,-22.34
861803,-0.27,0.44,1.09,11.90,15.93,-41.14
861835,-0.24,0.42,1.04,0.92,15.99,-60.12
861867,-0.26,0.37,1.04,2.87,9.89,-74.34
861900,-0.29,0.24,1.06,4.46,11.11,-90.39
861932,-0.30,0.12,1.10,6.16,13.43,-103.03
861965,-0.25,0.05,1.05,0.85,29.48,-101.32
861997,-0.21,0.01,0.98,0.18,31.25,-102.78
862029,-0.16,-0.05,0.94,-10.56,23.50,-107.18
862062,-0.13,-0.03,0.95,-4.70,19.71,-107.67
862092,-0.10,-0.11,0.93,-4.27,21.91,-112.61
862125,-0.08,-0.13,0.92,-9.28,12.02,-110.11
862158,-0.07,-0.18,0.95,1.59,6.41,-103.45
862188,-0.05,-0.18,0.98,1.16,4.03,-101.01
862220,-0.02,-0.17,0.97,2.56,9.40,-94.36
862252,0.02,-0.09,0.98,0.92,8.48,-88.26
862284,0.02,-0.08,0.96,-4.52,-1.46,-90.27
862317,0.01,-0.03,0.99,-5.07,-8.42,-94.73
862349,-0.02,-0.07,1.03,15.01,-7.69,-100.95
862382,-0.03,-0.10,1.04,2.69,-5.86,-101.93
862414,-0.03,-0.12,1.02,1.04,1.34,-94.36
862447,-0.01,-0.09,1.02,-6.53,5.13,-88.87
862480,0.01,-0.16,0.99,-1.95,11.84,-81.67
862511,0.02,-0.15,0.96,-8.30,4.39,-71.29
862544,-0.01,-0.12,0.99,-12.63,-0.31,-69.95
862573,0.01,-0.17,0.97,-3.48,5.98,-67.57
862606,0.04,-0.19,0.98,-10.80,-0.06,-60.55
862638,0.04,-0.18,0.97,-13.12,-2.26,-50.35
862670,0.03,-0.14,0.98,-11.17,-5.00,-47.97
862703,0.04,-0.18,1.00,-4.46,-4.03,-41.08
862735,0.05,-0.18,1.00,-2.93,-0.31,-33.87
862767,0.06,-0.16,0.99,1.10,2.62,-29.05
862799,0.05,-0.14,1.01,2.01,0.31,-24.23
862832,0.04,-0.18,1.02,-1.95,2.69,-19.29
862863,0.05,-0.15,1.02,-2.26,6.23,-14.34
862895,0.09,-0.18,0.96,-3.48,7.51,-8.36
862927,0.09,-0.16,0.96,-6.41,1.04,-2.62
862960,0.08,-0.11,0.99,-3.54,-0.61,3.48
862992,0.07,-0.17,0.98,3.17,2.50,5.07
863018,0.05,-0.14,1.00,-5.68,0.43,9.52
863050,0.07,-0.14,0.99,1.34,2.62,16.54
863082,0.08,-0.18,0.98,-4.21,1.10,22.95
863114,0.05,-0.14,1.00,-2.69,-0.06,31.43
863146,0.07,-0.20,1.00,-0.79,2.69,30.21
863177,0.13,-0.38,0.95,-4.64,4.76,33.94
863209,0.11,-0.38,0.98,-22.64,-2.93,50.05
863241,0.05,-0.26,1.03,0.43,1.28,82.34
863273,-0.01,-0.24,0.99,-6.23,4.21,84.23
863305,-0.07,-0.19,1.03,-10.93,2.32,90.09
863338,-0.08,-0.16,1.03,0.37,9.09,101.26
863370,-0.06,-0.10,1.01,4.15,16.97,105.16
863402,-0.06,-0.01,1.00,1.71,14.89,109.19
863435,-0.04,-0.05,0.95,2.20,14.40,106.63
863468,-0.03,-0.06,0.97,1.95,7.51,107.06
863499,-0.02,0.07,0.99,4.27,10.19,116.76
863531,0.05,0.01,0.92,-1.16,11.78,105.41
863563,0.04,0.05,0.92,-14.89,3.66,102.72
863595,-0.05,0.06,0.93,-5.62,-3.60,109.37
863627,-0.07,0.01,0.99,-5.19,-19.47,104.74
863660,-0.14,0.19,1.13,-2.14,-10.62,102.84
863692,-0.11,0.08,0.99,-16.48,3.42,92.53
863725,-0.10,0.19,0.97,-22.58,1.71,93.26
863757,-0.09,0.33,0.96,-11.60,4.09,90.70
863789,-0.02,0.32,0.91,-0.31,12.39,66.59
863821,-0.02,0.38,0.86,-8.73,10.31,43.46
863853,-0.06,0.38,0.96,6.47,-3.36,23.19
863885,-0.08,0.18,1.03,21.61,-17.40,12.63
863917,-0.15,0.32,0.97,-51.39,11.66,26.98
863950,-0.06,0.41,0.90,-20.75,3.23,15.26
863982,-0.12,0.30,1.09,10.25,-43.76,-0.43
864014,-0.19,0.34,1.13,-22.16,-30.64,-1.16
864047,-0.09,0.21,1.00,-34.79,-12.57,2.14
864079,-0.12,0.39,1.01,-46.57,-23.25,11.41
864112,-0.14,0.44,1.11,-1.04,-26.43,-1.04
864145,-0.13,0.26,1.18,26.79,-19.17,-15.99
864178,-0.10,0.14,1.12,-6.77,22.46,-2.44
864209,-0.01,0.32,0.89,-6.41,33.08,15.08
864242,-0.02,0.29,0.95,17.76,7.02,-0.55
864272,-0.05,0.15,1.05,22.03,-2.38,-13.67
864303,-0.01,0.07,1.01,6.71,10.31,-5.86
864335,0.01,0.12,0.92,-13.18,13.06,9.03
864367,-0.01,0.23,0.95,2.87,2.26,2.62
864399,-0.01,0.12,1.03,10.38,0.00,-2.14
864430,-0.01,0.13,1.02,2.93,6.65,3.54
864462,0.01,0.16,0.97,-2.20,13.37,7.45
864494,0.01,0.20,0.94,-1.28,10.62,6.77
864526,0.02,0.17,0.94,2.14,4.39,4.94
864558,0.00,0.17,0.95,-3.30,0.12,5.43
864590,-0.01,0.21,0.98,-2.99,-0.18,3.66
864622,-0.01,0.16,1.01,6.35,0.92,0.43
864654,0.01,0.14,0.97,1.16,5.55,6.10
