timestamp_ms,ax,ay,az,gx,gy,gz
734078,0.13,0.10,1.01,2.62,-2.56,15.75
734110,0.10,0.04,0.98,-5.92,-7.69,6.23
734142,0.10,-0.01,1.04,2.93,-4.94,8.97
734173,0.11,0.03,1.01,-6.47,1.28,15.44
734205,0.13,0.05,0.99,3.48,3.97,15.38
734237,0.15,0.01,0.98,1.77,2.01,6.23
734268,0.09,-0.04,0.98,12.70,0.06,6.90
734301,0.07,-0.03,0.97,-0.24,0.55,6.41
734333,0.07,-0.05,0.94,-0.98,1.46,4.46
734365,0.04,-0.06,0.93,1.04,-4.94,7.93
734398,0.05,-0.03,0.95,-0.37,-10.07,9.95
734430,0.05,-0.03,0.96,5.07,-12.02,9.52
734461,0.06,-0.01,0.98,5.55,-15.93,8.18
734493,0.03,0.04,1.04,6.04,-14.71,4.70
734526,0.03,0.02,1.03,9.83,-10.25,2.14
734558,0.04,0.04,1.05,11.78,-9.46,-2.26
734590,0.07,-0.00,1.04,11.41,-9.95,-11.41
734622,0.04,-0.09,1.10,16.11,-10.13,-11.90
734655,0.02,-0.13,1.12,5.86,-8.12,-10.86
734688,-0.01,-0.12,1.14,-5.00,-5.68,-7.75
734721,-0.00,-0.07,1.10,-6.59,3.78,-1.89
734753,0.01,-0.03,1.07,0.00,7.45,-1.53
734786,0.03,-0.03,1.03,4.09,8.61,-2.26
734818,0.05,-0.05,1.01,-3.42,9.70,-6.77
734850,0.07,-0.04,0.96,1.59,11.05,-6.47
734882,0.08,-0.10,0.96,16.36,1.77,-5.92
734915,0.01,-0.11,1.01,10.74,-0.79,-6.23
734947,0.02,-0.09,0.99,7.69,5.07,0.24
734978,0.03,-0.07,0.99,11.29,2.01,-0.31
735010,0.05,-0.07,1.05,20.02,-0.18,4.27
735042,0.08,-0.03,1.11,19.53,4.33,3.42
735075,0.08,-0.08,1.14,18.19,6.53,-2.26
735106,0.06,-0.13,1.14,18.80,8.24,-4.03
735139,0.10,-0.18,1.09,8.67,18.31,-1.71
735171,0.13,-0.17,1.02,7.02,15.08,4.64
735202,0.11,-0.21,1.02,9.09,12.70,6.35
735234,0.07,-0.16,1.05,4.82,9.09,9.89
735266,0.05,-0.09,1.08,13.92,11.60,13.92
735298,-0.00,-0.08,1.08,16.78,11.72,11.54
735330,-0.06,0.13,1.21,26.49,17.52,10.25
735362,-0.10,0.24,1.27,-4.94,24.23,-17.82
735395,-0.10,0.42,1.24,-19.71,42.60,-39.12
735427,-0.11,0.49,1.17,-20.75,49.68,-80.38
735460,-0.19,0.46,1.25,-25.39,44.31,-118.47
735493,-0.17,0.31,1.16,-20.81,67.20,-143.92
735525,-0.14,0.18,1.05,-38.21,69.76,-175.42
735557,-0.11,-0.00,0.95,-54.38,63.35,-192.99
735590,-0.04,-0.01,0.83,-61.34,58.47,-197.81
735622,-0.03,-0.11,0.76,-53.65,46.08,-200.74
735655,0.03,-0.25,0.77,-42.79,17.82,-193.05
735687,-0.03,-0.28,0.79,-46.51,10.50,-185.49
735720,-0.02,-0.38,0.80,-35.95,-1.34,-177.25
735753,0.00,-0.45,0.85,-38.09,-14.34,-166.87
735785,-0.03,-0.35,0.92,-26.61,-17.40,-139.89
735818,0.02,-0.49,0.85,-23.99,-9.95,-138.85
735850,0.00,-0.52,0.92,-7.69,-15.75,-112.67
735883,0.01,-0.45,0.95,-2.01,-14.28,-90.09
735916,0.01,-0.35,0.99,-3.66,-12.82,-80.44
735949,0.03,-0.31,0.99,-1.89,-3.17,-71.66
735982,0.08,-0.26,0.96,2.14,3.05,-64.09
736015,0.12,-0.30,0.95,4.03,-0.73,-63.05
736047,0.12,-0.36,1.00,0.67,-8.12,-62.87
736080,0.10,-0.51,0.98,0.67,-1.83,-58.29
736112,0.11,-0.57,0.97,-11.84,0.85,-47.18
736145,0.11,-0.53,0.94,-10.01,6.90,-15.87
736177,0.12,-0.38,0.90,-16.24,-0.79,-6.90
736207,0.11,-0.40,0.95,-0.79,-0.79,-3.17
736239,0.10,-0.40,0.96,-10.86,2.08,1.59
736271,0.11,-0.44,0.96,-9.64,6.71,12.51
736303,0.08,-0.46,0.94,-17.03,6.77,24.84
736336,0.04,-0.45,1.00,-13.92,7.08,39.61
736367,0.01,-0.48,0.99,-19.17,14.77,46.33
736400,-0.00,-0.55,0.98,-18.80,20.26,61.28
736433,0.05,-0.56,0.93,-31.56,27.22,88.56
736465,0.05,-0.34,0.95,-9.83,33.39,118.23
736498,0.08,-0.43,0.83,-8.00,36.25,124.82
736529,0.13,-0.36,0.88,-17.88,20.14,135.13
736561,0.07,-0.25,0.92,0.92,21.48,169.37
736594,0.09,-0.17,0.92,5.31,18.55,172.67
736626,0.06,0.00,0.95,7.57,16.36,182.74
736656,0.07,-0.00,0.87,15.62,15.75,174.87
736688,0.08,-0.06,0.86,18.74,2.75,161.87
736720,0.02,0.05,0.93,25.82,-6.23,173.83
736752,0.01,0.09,0.95,47.79,-5.49,169.80
736784,0.02,0.02,0.89,32.35,-12.33,153.02
736816,-0.02,0.16,0.98,37.78,-23.25,156.80
736848,-0.01,0.10,0.99,53.34,-24.17,144.96
736880,-0.08,0.13,1.04,35.83,-29.66,136.78
736913,-0.08,0.25,1.09,36.32,-27.47,133.73
736945,-0.04,0.21,1.02,33.14,-21.12,115.97
736976,-0.06,0.24,1.09,25.33,-29.91,107.30
737009,-0.06,0.19,1.09,21.36,-26.98,96.07
737040,-0.06,0.24,1.10,21.18,-20.69,88.68
737072,-0.02,0.24,1.09,22.40,-15.75,74.89
