timestamp_ms,ax,ay,az,gx,gy,gz
659046,0.14,-0.00,0.97,-0.55,-2.08,-0.06
659078,0.14,-0.01,0.98,1.28,-3.85,-1.59
659112,0.15,-0.02,0.99,3.91,-3.85,-1.34
659144,0.14,-0.04,1.02,2.08,-5.13,-1.59
659176,0.13,-0.05,1.04,1.28,-2.99,-0.37
659208,0.13,-0.05,1.03,-0.24,-0.43,0.61
659240,0.13,-0.03,1.02,-2.75,0.31,1.34
659270,0.14,-0.03,1.01,-2.50,1.04,0.79
659303,0.14,-0.04,0.99,0.98,2.81,0.98
659335,0.14,-0.03,0.98,-2.56,-0.37,0.92
659367,0.14,-0.03,1.00,1.16,-0.92,1.65
659400,0.14,-0.02,0.98,-0.55,1.71,1.65
659432,0.14,-0.01,0.97,-0.06,-1.53,0.06
659464,0.14,-0.04,1.00,3.23,-0.73,0.06
659497,0.13,-0.03,0.99,-2.26,-0.73,0.49
659529,0.13,-0.01,0.99,-0.92,-2.08,2.56
659561,0.12,0.02,1.03,-1.59,-3.23,0.67
659594,0.11,0.11,1.04,-2.14,-1.89,1.10
659626,0.08,0.29,1.11,1.89,-2.99,1.59
659658,0.04,0.35,1.17,15.99,0.85,-11.47
659690,0.01,0.32,1.17,-0.98,14.22,-41.14
659722,-0.00,0.36,1.13,-12.70,17.58,-52.19
659755,0.01,0.41,1.06,-18.92,18.55,-70.31
659783,0.02,0.35,1.01,-19.47,21.85,-92.04
659816,0.05,0.33,0.97,-16.30,24.90,-95.58
659848,0.01,0.31,0.97,-0.98,19.65,-104.43
659879,-0.09,0.23,1.08,9.89,15.38,-130.13
659912,-0.11,0.05,1.10,1.65,27.34,-139.34
659943,-0.10,-0.06,1.06,-0.06,38.09,-147.46
659976,-0.07,-0.17,0.99,9.16,45.35,-144.59
660007,-0.03,-0.29,0.92,9.46,47.18,-139.28
660039,0.02,-0.31,0.89,1.65,38.76,-129.03
660071,0.05,-0.30,0.86,0.37,34.48,-118.41
660104,0.10,-0.40,0.84,12.45,33.39,-118.77
660136,0.13,-0.44,0.82,-14.04,25.21,-116.27
660167,0.15,-0.46,0.82,-14.59,17.27,-102.11
660199,0.16,-0.44,0.85,-19.41,5.00,-89.17
660232,0.17,-0.45,0.86,-18.98,4.15,-86.06
660264,0.16,-0.49,0.88,-21.48,-1.04,-78.74
660296,0.16,-0.39,0.96,-22.77,-4.03,-61.89
660329,0.18,-0.34,0.97,-19.29,5.43,-57.86
660362,0.20,-0.36,0.95,-12.82,5.37,-59.57
660393,0.23,-0.40,0.95,-9.95,4.39,-53.71
660426,0.24,-0.47,0.95,-1.89,5.31,-48.16
660458,0.23,-0.46,0.94,-3.05,2.56,-35.95
660490,0.22,-0.51,0.93,-3.17,3.30,-27.28
660522,0.20,-0.50,0.93,-2.93,3.23,-16.30
660555,0.20,-0.57,0.91,-7.57,3.66,-6.04
660587,0.22,-0.52,0.90,-2.50,4.58,12.27
660619,0.22,-0.46,0.88,-0.79,3.11,22.40
660651,0.24,-0.45,0.86,0.00,-0.49,29.85
660683,0.21,-0.46,0.89,-0.73,-5.86,34.79
660715,0.21,-0.52,0.92,7.08,-4.94,41.50
660747,0.19,-0.60,0.88,-0.06,-4.82,57.13
660779,0.18,-0.61,0.88,-9.52,-9.64,80.02
660812,0.16,-0.34,0.92,-3.11,-9.40,106.02
660844,0.13,-0.21,0.89,-0.49,-9.95,106.38
660876,0.15,-0.36,0.84,3.72,-15.38,90.45
660908,0.09,-0.53,0.84,-0.37,-25.39,102.48
660941,0.02,-0.34,0.97,-1.53,-34.42,129.33
660973,-0.02,-0.20,1.05,13.06,-26.86,138.61
661005,0.02,-0.32,0.95,-24.96,-25.21,132.20
661035,-0.03,-0.03,1.07,7.51,-19.71,152.47
661067,-0.01,-0.28,0.89,-19.41,-18.80,127.44
661099,-0.02,0.11,1.05,-11.17,-29.91,153.63
661132,-0.02,-0.18,0.90,-21.36,-20.20,133.18
661165,-0.17,0.35,1.06,-10.44,-29.36,157.78
661197,-0.13,0.07,1.03,6.77,-15.20,117.43
661229,-0.17,0.32,1.13,-21.30,-22.22,113.77
661262,-0.09,0.31,1.10,20.81,0.18,116.76
661293,-0.04,0.20,1.02,-7.69,0.67,86.24
661325,-0.07,0.47,1.14,31.07,6.16,97.96
661357,-0.01,0.24,1.02,10.80,13.00,65.80
661389,-0.02,0.43,1.06,25.39,9.77,69.52
661421,0.04,0.32,1.03,38.33,16.85,49.68
661453,0.13,0.24,0.95,47.91,16.05,29.05
661483,0.15,0.13,0.95,47.06,7.39,21.79
661515,0.12,0.07,1.00,37.17,2.01,20.94
661547,0.10,0.09,1.00,26.49,3.11,22.89
661578,0.08,0.14,1.03,18.25,-0.61,18.92
661610,0.10,0.08,0.98,11.11,4.15,11.60
661642,0.14,0.03,0.95,7.02,0.67,6.65
661674,0.15,-0.01,0.95,-1.89,-4.15,6.41
661707,0.13,0.02,1.00,2.75,-7.14,7.69
661739,0.10,0.04,1.02,-3.72,-6.04,2.93
661771,0.14,-0.00,1.00,1.46,-0.12,-0.79
661803,0.17,0.02,0.98,6.23,0.85,-3.78
661833,0.18,-0.03,0.98,9.16,-5.37,-5.92
661865,0.12,-0.06,1.06,6.47,-8.06,-6.23
661898,0.11,-0.09,1.06,3.72,-0.55,-5.00
661929,0.14,-0.11,1.04,2.14,3.85,-3.91
661961,0.15,-0.10,0.99,-3.11,4.58,-0.92
661993,0.15,-0.09,0.99,0.98,2.87,1.40
662025,0.14,-0.06,0.97,-3.60,3.36,1.16
