timestamp_ms,ax,ay,az,gx,gy,gz
786649,0.10,-0.05,1.02,-0.43,-0.31,-0.73
786682,0.11,-0.02,1.00,-4.27,1.16,2.14
786715,0.11,0.00,0.99,-2.50,0.61,1.83
786747,0.11,-0.01,1.00,1.28,-1.28,0.18
786779,0.11,-0.00,1.02,0.06,-0.31,1.46
786812,0.11,-0.01,1.01,-1.28,0.67,0.92
786844,0.11,0.01,1.00,-1.77,1.83,1.28
786875,0.11,-0.00,1.00,-0.61,0.61,0.24
786907,0.10,0.01,1.00,-1.16,2.14,0.37
786940,0.09,0.02,1.00,0.98,0.98,-1.28
786972,0.10,0.01,0.99,2.50,2.08,-1.40
787004,0.10,0.02,0.98,1.65,1.28,-1.22
787036,0.06,0.07,1.03,6.84,-2.01,-4.52
787068,0.00,0.14,1.18,14.22,-1.46,-8.97
787100,-0.04,0.30,1.30,18.55,6.41,-13.73
787133,-0.05,0.47,1.34,32.65,20.45,-26.79
787164,0.00,0.43,1.26,38.15,37.35,-45.59
787196,0.05,0.37,1.15,18.19,41.87,-66.53
787228,0.05,0.32,1.12,8.73,42.54,-74.10
787260,0.05,0.28,1.06,1.46,46.26,-84.90
787292,0.06,0.17,0.98,-6.16,43.33,-99.00
787324,0.05,0.07,0.99,-9.03,36.13,-113.22
787356,0.03,-0.02,1.03,-17.03,33.94,-121.64
787388,0.01,-0.09,1.02,-26.79,33.94,-126.16
787420,-0.00,-0.19,1.04,-22.22,33.20,-130.37
787452,0.01,-0.24,0.99,-33.69,35.77,-128.78
787483,0.03,-0.28,0.91,-48.34,37.84,-127.14
787514,0.09,-0.22,0.85,-52.06,31.49,-119.81
787547,0.07,-0.24,0.86,-40.83,21.48,-123.17
787579,0.08,-0.29,0.84,-44.37,18.31,-119.81
787612,0.07,-0.27,0.90,-39.92,13.49,-115.91
787644,0.09,-0.28,0.91,-35.46,13.18,-110.17
787677,0.12,-0.34,0.90,-23.86,12.57,-104.19
787709,0.13,-0.26,0.94,-26.37,11.29,-94.42
787741,0.17,-0.32,0.94,-16.91,12.57,-93.87
787774,0.17,-0.42,0.94,-12.08,14.89,-81.24
787807,0.24,-0.43,0.86,-28.02,12.82,-68.85
787840,0.22,-0.38,0.88,-31.49,5.07,-62.38
787872,0.21,-0.36,0.94,-13.37,2.69,-49.74
787905,0.32,-0.29,0.90,-15.99,5.13,-41.44
787937,0.31,-0.27,0.94,-16.24,-4.76,-44.13
787969,0.25,-0.24,0.98,-13.49,-3.54,-41.87
788002,0.25,-0.36,0.98,-5.31,0.00,-35.28
788035,0.28,-0.30,0.92,-11.29,2.69,-27.10
788067,0.26,-0.19,0.91,-14.95,-1.10,-24.35
788099,0.25,-0.20,0.94,-0.49,-4.58,-25.51
788131,0.24,-0.24,1.04,5.19,-5.31,-22.16
788163,0.27,-0.11,1.02,4.52,7.93,-19.53
788195,0.30,-0.10,1.01,12.27,4.21,-23.86
788227,0.28,-0.18,0.99,6.10,4.82,-26.79
788260,0.24,-0.20,0.97,-4.88,7.02,-25.45
788291,0.24,-0.19,0.99,4.94,6.23,-19.47
788324,0.23,-0.25,1.02,-1.46,9.03,-16.36
788356,0.23,-0.14,1.00,-5.55,19.04,-11.17
788388,0.29,-0.29,0.90,-6.29,21.48,-16.60
788420,0.27,-0.29,0.92,-7.02,18.55,-7.57
788452,0.32,-0.30,0.87,-9.03,19.84,-6.10
788485,0.32,-0.39,0.84,-12.94,15.44,-3.05
788517,0.32,-0.27,0.83,-15.69,11.96,8.42
788550,0.35,-0.26,0.83,-2.81,5.07,9.22
788581,0.32,-0.29,0.85,-15.08,1.40,12.02
788612,0.32,-0.19,0.84,1.59,0.31,16.48
788645,0.34,-0.23,0.85,7.08,-3.72,15.50
788677,0.31,-0.20,0.88,6.41,-8.54,18.98
788709,0.30,-0.17,0.92,2.20,-9.09,20.26
788741,0.32,-0.12,0.95,8.97,-11.35,23.50
788773,0.31,-0.06,1.03,8.00,-10.19,20.14
788805,0.26,-0.16,1.00,3.05,-3.97,15.20
788837,0.29,-0.23,0.94,-2.38,0.24,16.66
788869,0.31,-0.25,0.92,22.71,-1.65,25.51
788901,0.19,-0.46,0.96,24.78,-3.11,25.21
788933,0.25,-0.62,0.85,12.39,6.10,40.16
788966,0.26,-0.57,0.87,0.00,2.56,70.13
788997,0.14,-0.41,0.94,1.65,4.03,92.41
789029,0.21,-0.50,0.75,24.54,16.42,104.55
789061,0.22,-0.32,0.94,5.43,-8.36,121.64
789093,0.11,-0.19,0.93,31.49,0.73,133.91
789125,0.27,-0.34,0.75,33.63,2.50,126.04
789157,0.15,-0.21,0.94,20.81,-26.67,141.24
789189,0.06,-0.15,0.98,38.09,-15.01,161.19
789221,0.11,-0.11,0.96,30.27,-10.01,162.84
789253,0.06,0.11,0.99,21.06,-14.59,173.40
789282,0.04,-0.01,0.90,23.74,-15.87,157.78
789314,0.13,0.05,0.95,18.74,-19.17,142.40
789347,0.13,0.25,0.97,21.91,-16.97,144.90
789378,0.18,0.16,0.89,35.52,-33.26,117.74
789410,0.11,0.25,1.09,25.76,-46.94,111.02
789442,0.08,0.35,1.05,25.27,-34.67,101.01
789475,0.10,0.21,1.01,33.33,-36.13,76.66
789507,-0.00,0.10,1.13,15.87,-47.12,67.08
789539,-0.05,0.19,1.16,0.18,-32.29,77.82
789571,-0.04,0.37,1.13,-15.50,-21.55,75.20
789603,-0.01,0.37,1.06,-10.80,-13.43,59.39
