timestamp_ms,ax,ay,az,gx,gy,gz
771632,0.02,-0.01,0.99,-1.89,0.24,0.73
771661,0.02,0.04,0.99,0.43,0.12,1.40
771692,0.01,0.00,0.99,0.85,-1.28,-2.99
771724,-0.00,0.00,1.02,-3.54,-2.38,-1.71
771757,-0.01,0.08,1.04,3.54,5.00,-1.16
771789,0.02,0.15,0.99,8.79,4.15,-6.47
771820,-0.04,0.24,1.06,16.11,-2.14,-14.47
771853,-0.06,0.19,1.10,24.35,1.16,-23.01
771885,-0.08,0.18,1.13,8.42,7.02,-26.55
771916,-0.12,0.38,1.12,-7.81,16.78,-29.48
771948,-0.11,0.43,1.06,-7.75,22.83,-45.90
771979,-0.09,0.31,1.02,-3.78,21.36,-66.77
772012,-0.09,0.29,1.02,-11.72,16.78,-77.33
772044,-0.11,0.28,1.04,-6.04,17.27,-89.72
772076,-0.12,0.19,1.00,-10.80,15.62,-102.05
772109,-0.14,0.14,1.03,-11.17,11.84,-111.69
772140,-0.13,-0.00,1.01,-2.32,14.22,-117.86
772172,-0.15,-0.03,1.03,-11.60,10.44,-116.52
772205,-0.12,-0.02,0.98,-17.40,13.92,-117.00
772238,-0.10,-0.16,0.96,-7.02,11.11,-120.54
772270,-0.04,-0.18,0.94,-26.18,10.25,-113.16
772303,-0.04,-0.09,0.90,-24.05,4.82,-107.18
772336,-0.06,-0.12,0.96,-7.08,-2.01,-110.11
772369,-0.02,-0.22,0.95,4.46,-4.09,-114.01
772401,-0.04,-0.31,1.01,15.69,-9.58,-114.50
772430,-0.02,-0.38,1.04,23.80,-6.53,-102.72
772462,0.00,-0.32,1.05,18.43,4.09,-79.90
772494,0.06,-0.29,0.95,29.54,13.37,-75.68
772522,0.09,-0.37,0.92,26.06,4.94,-75.99
772554,0.11,-0.41,0.94,11.11,-0.73,-63.60
772586,0.09,-0.35,0.99,6.53,0.85,-49.56
772619,0.08,-0.33,0.99,-1.53,1.89,-40.47
772651,0.08,-0.29,0.99,-8.42,2.20,-31.37
772683,0.10,-0.25,0.99,-1.65,6.59,-23.99
772716,0.12,-0.20,0.94,-7.57,8.48,-20.02
772748,0.12,-0.20,0.96,-3.85,2.32,-19.04
772780,0.08,-0.15,0.99,-5.68,1.77,-16.66
772813,0.10,-0.13,0.94,1.04,5.49,-15.50
772843,0.12,-0.22,0.92,4.76,-0.24,-16.85
772875,0.09,-0.11,0.97,-0.12,-2.20,-12.21
772908,0.10,-0.14,0.98,7.75,-1.40,-13.98
772940,0.09,-0.11,1.01,3.97,-3.72,-12.88
772973,0.08,-0.12,1.05,6.65,0.37,-14.77
773005,0.09,-0.15,1.02,3.97,4.15,-14.47
773037,0.09,-0.15,0.98,1.71,4.82,-12.82
773069,0.09,-0.17,1.00,2.69,1.95,-12.33
773101,0.11,-0.20,0.97,-5.37,4.21,-11.35
773133,0.09,-0.18,0.98,-9.03,-1.77,-6.41
773166,0.06,-0.13,1.03,0.49,-0.31,-4.21
773199,0.08,-0.15,1.01,0.37,5.25,-5.13
773231,0.11,-0.16,0.97,-1.59,6.41,-3.91
773264,0.09,-0.10,1.00,2.87,0.73,-3.36
773296,0.10,-0.12,1.01,7.63,3.91,-4.70
773328,0.11,-0.12,0.99,10.50,5.07,-4.39
773360,0.10,-0.17,1.01,9.70,2.32,-4.70
773392,0.10,-0.19,1.00,14.77,8.12,-4.09
773424,0.11,-0.15,1.01,0.92,7.75,-2.14
773456,0.12,-0.12,1.00,3.23,7.87,-0.49
773489,0.12,-0.11,0.97,3.66,10.86,-5.68
773521,0.15,-0.20,0.92,3.85,9.34,-5.62
773553,0.14,-0.16,0.93,-3.36,2.20,-5.25
773586,0.13,-0.24,0.97,0.06,-3.48,-5.19
773618,0.10,-0.17,1.01,0.55,1.77,-0.18
773650,0.14,-0.19,0.95,-7.08,4.03,-0.55
773682,0.14,-0.22,0.96,-3.66,-0.12,1.46
773712,0.11,-0.17,0.97,-4.21,-1.10,4.46
773744,0.11,-0.25,0.97,-3.91,1.04,2.75
773775,0.11,-0.29,0.98,-4.64,1.77,6.16
773807,0.12,-0.33,0.98,-5.49,2.56,16.85
773840,0.12,-0.32,0.96,-2.69,3.60,22.71
773872,0.10,-0.39,1.01,-0.12,0.31,27.04
773905,0.11,-0.39,0.97,1.46,5.13,41.38
773937,0.13,-0.37,0.91,-7.87,9.16,49.87
773969,0.17,-0.32,0.82,-7.63,2.62,57.50
774001,0.15,-0.36,0.85,9.89,-10.74,63.78
774033,0.10,-0.33,0.94,9.09,-21.06,70.43
774066,0.05,-0.48,0.96,8.36,-21.61,76.54
774095,0.01,-0.44,0.99,5.37,-22.46,87.34
774127,-0.00,-0.47,1.00,2.14,-20.63,102.66
774159,-0.03,-0.40,0.98,-4.94,-15.38,117.55
774191,-0.04,-0.34,0.95,-11.72,-16.54,126.83
774224,-0.08,-0.25,0.97,-12.15,-21.55,134.83
774257,-0.11,-0.11,0.98,-9.34,-24.35,141.85
774289,-0.11,-0.04,1.07,6.23,-23.50,135.50
774322,-0.15,-0.10,1.03,-16.48,-18.07,128.72
774354,-0.17,0.24,1.08,-0.37,-14.65,153.63
774386,-0.10,0.07,0.98,-1.40,-18.68,123.96
774419,-0.16,0.20,1.04,3.72,-18.19,109.44
774451,-0.09,0.17,1.02,31.43,-11.11,110.35
774484,-0.10,0.03,0.99,5.13,-20.26,90.09
774517,-0.11,0.15,1.03,22.46,-5.31,89.29
774549,-0.03,0.00,0.87,3.17,-7.87,74.28
774579,-0.07,0.08,0.98,0.98,-26.67,80.08
