timestamp_ms,ax,ay,az,gx,gy,gz
921736,0.03,0.08,0.99,-1.95,-0.73,1.34
921769,0.03,0.08,1.00,-0.61,-1.83,1.46
921801,0.03,0.07,1.01,-0.43,-0.85,2.38
921832,0.03,0.07,1.00,-0.98,0.79,3.91
921864,0.02,0.10,1.00,-0.43,1.04,4.15
921895,0.03,0.09,0.99,-0.31,0.49,4.88
921928,0.02,0.09,0.99,-1.22,-0.43,4.76
921959,0.01,0.11,0.99,-1.16,-0.12,5.92
921991,0.02,0.11,0.98,-0.61,0.61,4.76
922023,0.02,0.11,0.98,-0.55,-1.46,4.82
922056,0.02,0.10,0.99,0.00,-2.50,5.00
922088,0.01,0.11,0.99,-1.71,-2.26,5.13
922120,0.01,0.13,0.99,-3.66,-1.89,5.92
922153,0.02,0.19,0.97,-2.14,-4.76,6.04
922185,-0.01,0.27,1.05,-0.55,-8.06,-0.18
922217,-0.04,0.36,1.10,-8.61,-7.45,-3.91
922251,-0.05,0.54,1.12,-14.22,-4.46,-10.74
922283,-0.06,0.72,1.11,-9.16,-1.89,-41.75
922316,-0.09,0.60,1.10,5.80,5.43,-61.22
922348,-0.11,0.48,1.06,-2.44,11.78,-74.46
922381,-0.12,0.39,1.02,-10.99,13.67,-82.46
922413,-0.12,0.33,1.00,-13.31,12.08,-88.38
922446,-0.13,0.30,1.01,-16.91,8.73,-96.07
922479,-0.14,0.27,1.03,-15.20,6.71,-103.27
922511,-0.13,0.22,1.01,-7.75,10.80,-110.60
922544,-0.10,0.13,0.97,-8.61,11.23,-116.52
922576,-0.07,0.04,0.92,-7.14,10.62,-116.09
922608,-0.03,0.05,0.91,-9.83,5.62,-113.22
922641,-0.03,0.07,0.95,-4.21,-2.99,-112.73
922674,-0.03,0.04,1.00,-1.40,-1.89,-113.22
922706,-0.00,-0.02,0.98,-2.08,-0.37,-111.15
922739,0.02,-0.03,0.98,-1.95,-2.01,-106.69
922772,0.03,-0.07,0.96,-2.32,-2.32,-102.05
922804,0.07,-0.09,0.94,-6.35,-4.21,-93.93
922837,0.07,-0.04,0.90,-18.13,-8.48,-89.11
922869,0.05,-0.07,0.92,-10.50,-15.99,-83.25
922902,0.03,-0.05,1.08,-4.94,-18.43,-74.83
922935,0.03,0.03,1.08,-8.54,-6.35,-69.46
922967,0.08,-0.01,1.03,-4.58,0.98,-70.19
923000,0.08,-0.04,1.02,-8.85,2.01,-63.05
923032,0.14,0.04,0.90,-17.88,5.43,-59.08
923064,0.14,0.07,0.86,-17.70,-2.32,-61.58
923096,0.11,-0.01,0.91,-0.67,-14.34,-63.66
923129,0.12,-0.01,0.93,-9.70,-17.15,-58.35
923162,0.10,0.05,0.97,-10.86,-20.45,-56.58
923195,0.07,-0.03,1.03,-8.06,-21.79,-60.67
923227,0.08,-0.12,1.07,-12.51,-13.61,-47.00
923260,0.12,-0.05,0.99,-19.47,-5.07,-38.82
923293,0.10,-0.07,1.00,-5.13,-10.13,-38.09
923326,0.09,-0.20,1.09,2.56,-11.66,-33.63
923358,0.11,-0.21,1.04,-6.23,4.94,-15.20
923391,0.14,-0.10,0.99,-3.66,-0.06,-5.55
923423,0.13,-0.14,1.02,7.26,-3.05,-2.38
923456,0.14,-0.04,1.00,0.00,0.85,5.25
923488,0.15,0.03,0.98,1.16,-2.99,7.20
923520,0.12,0.05,1.04,8.24,-5.62,4.03
923552,0.11,0.00,1.06,3.48,0.61,6.59
923584,0.13,0.09,0.99,-5.92,6.84,12.33
923616,0.13,0.14,0.99,-3.30,2.44,9.03
923649,0.12,0.08,0.99,5.19,3.66,6.71
923680,0.13,0.11,0.99,1.34,4.82,8.36
923712,0.13,0.11,0.99,1.77,5.19,7.45
923744,0.11,0.08,0.98,-0.43,3.78,4.52
923776,0.14,0.07,0.96,-2.26,3.42,6.90
923808,0.13,0.11,0.98,-1.04,0.55,6.84
923840,0.12,0.05,1.01,-0.73,-0.61,5.68
923872,0.11,0.04,1.00,1.71,5.13,7.87
923904,0.12,-0.01,1.00,-3.91,5.92,9.40
923936,0.11,-0.05,1.01,8.48,9.34,18.07
923969,0.16,0.03,1.02,1.16,10.68,27.04
924001,0.13,0.11,1.05,-0.49,10.99,28.26
924033,0.15,0.07,1.05,3.17,14.47,22.09
924064,0.17,0.03,1.00,9.89,18.98,24.17
924096,0.15,-0.03,1.01,4.94,16.54,27.04
924128,0.16,-0.11,0.94,7.51,19.23,32.84
924160,0.18,-0.02,0.97,1.34,13.18,40.77
924192,0.19,-0.00,0.92,12.76,15.26,43.88
924224,0.21,-0.04,0.91,12.63,4.27,44.56
924256,0.18,0.02,1.03,6.71,-3.23,51.94
924288,0.13,0.12,1.08,9.70,1.89,53.10
924320,0.15,-0.02,1.00,22.28,10.19,48.89
924352,0.12,-0.09,1.02,4.94,5.55,52.92
924384,0.07,-0.06,1.03,3.05,14.22,66.10
924416,0.11,-0.10,0.91,9.03,15.81,69.95
924448,0.10,-0.08,0.99,4.82,6.41,78.92
924480,0.08,-0.01,0.98,2.32,10.07,88.87
924511,0.08,0.12,1.00,3.78,10.50,90.82
924543,0.07,0.16,1.01,24.84,10.86,89.29
924576,0.06,0.19,1.01,41.32,12.08,84.96
924608,0.13,0.07,0.98,31.98,14.40,74.71
924640,0.15,0.04,0.94,18.92,13.24,77.15
924671,0.16,0.14,0.92,13.61,6.23,83.92
924703,0.10,0.15,0.98,18.68,-1.16,78.74
