timestamp_ms,ax,ay,az,gx,gy,gz
966129,0.19,-0.04,0.97,-1.71,-1.71,-0.61
966161,0.19,-0.02,1.00,-3.48,-1.71,0.49
966193,0.18,0.00,1.01,-2.62,-0.43,-0.18
966226,0.19,-0.01,0.99,-0.18,0.31,-0.85
966258,0.19,-0.02,0.99,-0.61,0.24,-1.22
966291,0.19,-0.01,0.99,-2.50,0.43,-0.24
966323,0.19,-0.03,0.98,-0.06,-0.24,-0.18
966356,0.18,-0.01,0.99,-2.75,0.24,0.12
966388,0.18,-0.02,0.98,-0.24,-0.18,0.79
966421,0.19,-0.01,0.96,-3.17,-2.01,1.40
966453,0.18,-0.01,1.00,-1.16,-4.52,-0.55
966485,0.14,-0.03,1.11,9.83,-5.98,-0.43
966518,0.17,-0.04,1.15,34.97,2.81,7.69
966550,0.20,-0.01,1.01,28.08,15.44,6.84
966582,0.31,-0.03,0.90,31.86,9.83,-1.34
966614,0.33,-0.11,1.04,49.32,-18.55,-9.70
966646,0.20,-0.17,1.24,49.74,-34.18,-13.98
966678,0.13,-0.23,1.28,11.41,4.82,-15.08
966710,0.19,-0.10,1.17,-6.35,17.94,-7.14
966743,0.21,-0.19,1.06,17.88,13.79,-3.05
966776,0.24,-0.18,0.99,-9.46,5.19,0.12
966807,0.19,-0.09,1.00,-14.10,-3.91,3.05
966839,0.15,-0.12,1.01,17.03,4.70,-5.98
966872,0.14,-0.14,1.00,14.65,5.25,-2.81
966904,0.15,-0.13,0.94,-6.71,5.86,-2.93
966937,0.15,-0.07,0.93,-3.60,6.77,-8.06
966969,0.16,-0.11,0.84,-10.50,7.14,-7.32
967001,0.13,-0.13,0.78,-10.68,5.25,-4.70
967034,0.11,-0.12,0.76,-17.27,6.59,-2.87
967066,0.15,-0.08,0.71,-19.96,8.67,3.72
967099,0.19,-0.04,0.73,-14.71,1.59,-2.32
967131,0.20,-0.05,0.83,-7.08,-7.20,-4.46
967163,0.19,-0.09,0.89,-1.71,-6.23,-2.81
967196,0.21,-0.08,0.92,-4.33,-10.99,0.24
967229,0.20,-0.08,1.01,-0.12,-12.15,-6.35
967261,0.20,-0.12,1.02,-2.38,-8.61,-4.82
967293,0.18,-0.11,1.04,-5.37,-8.42,-2.44
967326,0.17,-0.08,1.06,2.14,-4.64,0.06
967358,0.19,-0.07,1.00,-3.85,-0.18,-1.46
967390,0.19,-0.05,0.97,-4.09,-2.44,-2.38
967422,0.17,-0.12,0.96,4.33,-4.58,-6.04
967455,0.15,-0.11,0.98,-2.99,-5.19,-0.31
967488,0.14,-0.09,0.99,-6.77,-4.52,2.32
967520,0.15,-0.08,0.99,-0.55,-2.75,2.62
967552,0.16,-0.09,0.98,-0.61,-3.48,3.17
967584,0.15,-0.08,1.00,-1.22,-3.48,3.97
967617,0.16,-0.09,0.98,5.07,-0.73,4.33
967649,0.15,-0.11,0.98,-2.20,-4.15,1.95
967682,0.13,-0.18,0.99,3.97,-4.64,2.01
967714,0.12,-0.28,0.95,3.42,-1.22,7.81
967746,0.12,-0.35,0.93,4.52,-4.46,18.55
967777,0.11,-0.37,0.92,7.75,-6.77,32.17
967809,0.12,-0.32,0.91,6.04,-10.31,43.70
967841,0.09,-0.34,0.92,5.86,-18.37,50.11
967874,0.05,-0.34,0.99,8.73,-14.16,61.83
967906,0.02,-0.41,0.95,7.02,-7.20,76.60
967937,-0.01,-0.37,0.92,-3.85,-6.84,92.41
967970,0.01,-0.17,1.01,-4.70,-12.15,111.15
968002,0.00,-0.11,0.99,12.57,-11.11,114.62
968035,-0.03,-0.22,0.96,-13.92,-17.33,104.80
968067,-0.09,-0.01,1.11,-22.83,-15.81,118.29
968100,-0.04,-0.01,1.01,-2.01,-6.90,124.69
968132,-0.04,0.05,1.00,-25.27,-17.15,109.86
968164,-0.10,0.06,1.04,-33.45,-9.40,111.33
968196,-0.10,0.23,1.04,-21.48,-2.81,119.57
968229,-0.08,0.20,0.98,-3.11,-4.58,110.11
968261,-0.05,0.13,0.99,-15.32,-8.00,93.63
968293,-0.04,0.20,1.00,-12.82,-3.72,100.10
968326,-0.03,0.22,0.95,-4.33,-8.30,88.87
968357,-0.04,0.26,1.06,-14.04,-11.54,78.49
968390,-0.03,0.21,1.03,-4.21,-9.46,75.87
968422,-0.03,0.25,1.02,-6.16,-7.81,68.54
968455,-0.01,0.34,1.10,-1.77,-5.43,65.55
968487,0.02,0.35,1.06,-1.83,1.89,54.99
968519,0.02,0.32,1.06,-5.80,5.31,41.81
968551,0.04,0.33,1.00,-7.14,7.75,30.15
968583,0.03,0.30,1.00,-5.68,5.80,18.80
968615,0.05,0.28,1.00,0.31,5.37,11.11
968647,0.07,0.28,1.02,-1.16,3.17,2.44
968679,0.06,0.28,1.04,1.71,4.46,-7.20
968711,0.07,0.23,1.00,2.62,8.97,-18.86
968743,0.04,0.32,1.09,6.84,8.85,-21.00
968776,0.04,0.30,1.05,12.27,17.15,-34.91
968808,0.04,0.31,1.00,9.89,21.06,-45.90
968840,0.09,0.38,0.96,1.53,22.89,-63.17
968872,0.09,0.26,0.92,6.04,16.05,-79.65
968903,-0.01,0.24,1.00,9.52,6.10,-82.15
968934,0.00,0.19,1.01,4.33,10.19,-85.27
968967,0.02,0.24,1.02,-10.01,13.61,-91.55
968999,0.02,0.17,1.07,15.75,7.75,-103.09
969031,-0.02,0.09,1.11,5.19,12.57,-105.47
969063,0.09,0.09,1.04,-0.98,26.61,-102.72
969096,0.10,0.13,0.99,-11.72,26.79,-114.56
