timestamp_ms,ax,ay,az,gx,gy,gz
800992,0.15,0.04,0.99,0.98,-1.89,-0.18
801023,0.15,0.02,1.01,-1.04,1.46,1.40
801056,0.17,0.04,0.98,-0.06,1.83,-0.73
801088,0.15,0.04,1.00,5.49,-3.48,-1.28
801120,0.14,0.03,1.02,8.24,-0.92,0.31
801151,0.15,0.02,0.99,2.69,3.72,-0.79
801183,0.16,0.02,0.97,0.43,-2.32,-0.55
801216,0.15,0.01,1.00,2.93,-1.40,-0.73
801247,0.15,-0.00,0.99,4.88,2.50,2.44
801279,0.15,0.03,0.98,-5.37,-0.24,0.79
801311,0.15,0.03,1.00,-1.28,-2.01,1.89
801343,0.16,0.04,1.00,5.19,0.92,2.01
801375,0.16,0.05,0.97,-2.50,-2.01,-1.40
801406,0.14,0.02,1.02,3.42,-4.52,-1.16
801439,0.15,0.02,1.00,-0.24,2.38,-1.40
801471,0.15,-0.02,1.00,-1.34,-0.92,-0.12
801503,0.13,-0.05,1.03,3.17,-0.61,2.87
801536,0.13,-0.09,1.02,4.15,1.59,4.88
801568,0.12,-0.16,1.01,8.12,2.26,12.63
801600,0.11,-0.28,0.96,-4.39,-2.75,27.10
801633,0.10,-0.37,0.90,-46.26,-17.40,57.19
801665,0.05,-0.21,1.04,-46.14,-19.96,91.25
801697,0.09,-0.02,0.97,-20.08,-3.30,104.61
801727,0.08,-0.02,0.93,-11.72,-9.28,96.68
801759,0.04,0.01,0.98,-2.26,-23.80,95.58
801791,-0.03,0.06,1.09,6.04,-8.97,89.29
801824,0.00,0.01,1.01,17.15,7.45,80.08
801855,-0.02,-0.00,1.01,4.82,0.98,81.05
801887,-0.02,0.17,1.04,9.64,0.12,105.53
801919,0.02,0.13,0.94,7.14,3.36,90.64
801951,0.04,0.04,0.92,-7.14,-8.67,84.78
801984,-0.05,0.35,1.04,3.48,-18.43,116.76
802016,-0.08,0.24,1.04,32.90,2.81,81.91
802048,-0.07,-0.02,0.92,9.58,1.89,43.40
802080,-0.08,0.10,1.02,5.37,-10.86,82.89
802112,-0.06,0.10,0.97,21.73,-3.91,81.42
802144,-0.03,0.20,0.97,6.84,-7.26,79.41
802177,-0.04,0.22,0.97,0.73,-5.74,66.96
802208,-0.04,0.03,0.91,-7.02,-16.78,53.65
802241,-0.09,0.24,1.01,-19.17,-25.21,75.62
802273,-0.12,0.26,1.03,-4.33,-12.51,61.40
802306,-0.10,0.19,0.98,-23.62,-4.27,36.32
802338,-0.07,0.25,1.01,-29.79,-2.38,42.72
802370,-0.06,0.35,1.01,-16.42,-5.92,43.95
802402,-0.10,0.41,1.10,-18.86,-7.87,27.04
802434,-0.08,0.46,1.10,-11.72,3.54,13.18
802467,-0.07,0.43,1.04,1.40,10.25,-3.05
802499,-0.06,0.38,1.06,5.68,3.48,-21.97
802531,-0.09,0.28,1.05,11.05,9.70,-32.35
802563,-0.08,0.25,1.03,11.54,12.76,-34.67
802595,-0.07,0.28,0.99,7.26,11.72,-37.23
802628,-0.05,0.26,0.97,9.89,12.57,-48.65
802660,-0.05,0.20,0.95,10.44,10.38,-55.54
802692,-0.04,0.19,0.96,9.52,7.69,-57.68
802724,-0.01,0.24,0.94,13.12,8.42,-62.01
802757,-0.04,0.18,0.94,36.62,2.75,-75.81
802789,-0.07,0.03,1.01,25.15,-1.53,-81.60
802821,-0.07,0.10,0.99,19.41,7.69,-73.30
802854,-0.01,0.08,0.96,34.42,10.62,-66.41
802886,0.02,0.05,0.96,16.05,5.86,-83.01
802918,-0.02,0.03,0.98,21.48,0.00,-81.85
802950,-0.03,-0.08,1.02,36.87,4.09,-80.93
802982,-0.02,-0.10,1.02,19.29,6.41,-79.47
803014,-0.04,-0.07,1.03,17.52,10.25,-77.58
803046,-0.01,-0.09,1.04,23.56,16.60,-78.67
803079,0.01,-0.15,0.97,4.70,19.04,-78.67
803111,0.04,-0.16,0.97,-5.55,14.65,-71.47
803144,0.03,-0.17,0.94,-3.42,7.93,-64.64
803177,0.03,-0.26,1.02,-10.13,8.18,-63.66
803209,0.05,-0.20,0.95,-33.02,10.62,-56.70
803242,0.03,-0.18,1.03,-18.80,3.17,-48.16
803274,0.06,-0.28,0.97,-22.64,7.39,-32.84
803307,0.05,-0.11,0.99,-18.25,3.42,-18.74
803340,0.06,-0.09,0.99,-23.62,2.44,-20.26
803372,0.07,-0.10,0.99,-17.52,4.52,-17.40
803405,0.09,-0.08,0.98,-19.96,5.74,-12.45
803437,0.11,-0.04,0.95,-22.58,0.73,-10.93
803470,0.10,0.06,1.00,-6.71,-4.33,-3.05
803503,0.11,0.04,0.98,-6.53,0.12,-9.03
803535,0.08,0.04,0.97,-8.79,-3.54,-14.59
803567,0.06,0.05,1.02,8.06,-2.81,-11.60
803599,0.08,-0.00,0.99,6.84,-1.71,-15.81
803631,0.05,0.03,1.01,-0.98,-5.25,-12.08
803664,0.05,0.00,1.03,-1.16,-3.36,-12.33
803696,0.06,0.01,1.03,4.03,0.24,-10.44
803728,0.07,0.01,0.99,-6.23,1.53,-12.51
803760,0.08,0.03,1.03,-1.77,-4.33,-9.95
803793,0.08,0.04,1.02,-2.50,-2.26,-13.73
803825,0.08,-0.04,1.00,1.04,1.04,-14.83
803858,0.10,-0.03,1.00,4.03,-2.14,-9.46
803890,0.09,-0.06,1.02,4.09,1.71,-9.58
803922,0.12,-0.00,0.98,-1.34,4.64,-8.24
803955,0.14,-0.05,0.98,-5.98,6.29,-11.66
803988,0.12,0.02,0.96,-2.01,-1.77,-4.88
