timestamp_ms,ax,ay,az,gx,gy,gz
201786,0.27,-0.05,-0.99,-3.66,-19.90,1.40
201818,0.26,-0.07,-0.94,-12.51,-22.77,3.05
201850,0.24,-0.02,-0.91,-16.72,-19.47,0.24
201883,0.24,-0.02,-0.89,-2.75,-8.61,4.03
201915,0.28,-0.06,-0.96,1.34,-1.34,1.22
201948,0.29,-0.03,-0.96,-10.38,-1.65,-1.34
201981,0.28,0.01,-0.91,-7.51,-4.58,-5.19
202013,0.25,-0.07,-0.89,-0.12,-7.32,0.73
202046,0.27,0.01,-0.87,-6.71,0.24,4.21
202079,0.28,0.00,-0.86,-3.30,-1.77,-3.72
202112,0.24,-0.04,-0.81,4.94,-14.16,-1.77
202144,0.20,-0.06,-0.75,0.00,-13.55,0.24
202176,0.21,-0.02,-0.73,2.01,-9.28,0.73
202209,0.23,-0.02,-0.76,17.03,-7.20,-0.18
202242,0.27,-0.06,-0.80,26.06,-9.40,5.80
202273,0.23,-0.06,-0.80,25.63,-6.10,9.40
202306,0.24,-0.02,-0.83,26.49,11.84,15.99
202338,0.27,0.04,-0.88,26.73,11.96,15.38
202370,0.24,0.03,-0.89,34.91,5.86,15.32
202402,0.25,0.05,-0.91,29.24,15.62,16.72
202433,0.24,0.08,-0.92,32.71,16.42,16.36
202466,0.20,0.09,-0.92,36.25,14.71,21.85
202498,0.23,0.13,-0.94,35.22,19.71,25.33
202530,0.18,0.14,-0.96,33.45,14.40,23.99
202562,0.18,0.18,-0.96,30.46,18.98,31.86
202594,0.22,0.24,-0.93,26.25,14.53,27.28
202626,0.11,0.18,-0.94,28.32,13.79,24.54
202658,0.14,0.21,-0.97,15.75,29.66,25.09
202690,0.24,0.31,-1.07,8.24,22.28,18.43
202723,0.21,0.30,-1.01,7.20,15.99,18.49
202755,0.18,0.30,-0.96,7.69,11.90,14.95
202787,0.17,0.21,-0.96,14.28,12.39,23.13
202819,0.17,0.22,-1.00,5.62,5.25,21.91
202851,0.16,0.26,-1.00,1.53,-8.12,23.13
