timestamp_ms,ax,ay,az,gx,gy,gz
269345,0.27,0.10,-0.87,3.60,-18.01,-1.10
269378,0.25,0.09,-0.84,-8.67,-24.78,0.67
269410,0.25,0.08,-0.82,-8.54,-26.43,6.71
269442,0.27,0.09,-0.81,-1.04,-24.35,8.97
269474,0.25,0.08,-0.82,8.12,-25.02,14.16
269507,0.24,0.16,-0.83,2.56,-15.26,22.64
269539,0.29,0.22,-0.85,9.95,-11.41,20.45
269571,0.25,0.17,-0.79,20.26,-14.40,23.38
269604,0.26,0.22,-0.79,16.66,-1.34,28.87
269634,0.29,0.26,-0.84,16.91,6.35,28.93
269665,0.29,0.22,-0.84,26.79,-2.14,25.63
269696,0.25,0.22,-0.80,21.73,-4.94,28.14
269727,0.27,0.30,-0.80,12.45,11.11,32.71
269759,0.28,0.29,-0.84,12.08,2.26,24.90
269791,0.20,0.25,-0.80,8.54,4.58,25.09
269823,0.19,0.29,-0.86,3.36,25.27,31.37
269854,0.21,0.31,-0.92,9.22,35.22,36.07
269887,0.16,0.28,-0.92,7.39,20.87,30.76
269919,0.15,0.38,-0.90,0.43,26.37,33.26
269951,0.15,0.34,-0.98,4.76,26.43,28.75
269983,0.14,0.31,-0.94,-9.58,20.75,23.56
270016,0.09,0.40,-0.96,-14.04,23.68,19.47
270048,0.08,0.33,-0.90,-4.33,23.56,28.99
270081,0.06,0.37,-0.96,-0.43,25.51,34.06
270112,0.06,0.47,-1.07,-17.15,32.35,32.10
270144,0.02,0.40,-1.01,-30.70,23.19,17.21
270176,-0.05,0.28,-0.95,-21.30,26.61,18.62
270209,-0.04,0.33,-1.04,-19.04,32.23,33.33
270241,-0.02,0.41,-1.01,-15.75,30.46,27.71
270274,-0.02,0.37,-1.14,-11.96,34.18,4.76
270306,-0.01,0.38,-1.16,-38.57,40.65,-10.99
270339,-0.06,0.35,-1.09,-12.57,31.86,-4.39
270372,-0.03,0.33,-1.14,-19.29,29.91,-1.04
270405,-0.05,0.27,-1.10,-19.65,23.50,-13.24
270437,-0.06,0.22,-1.08,-5.86,20.57,-7.02
270469,-0.06,0.20,-1.10,-13.00,2.81,6.90
270498,-0.09,0.17,-1.07,-20.45,-2.62,10.80
270528,-0.08,0.18,-0.97,-27.59,5.25,14.95
270560,-0.08,0.24,-1.03,-30.64,4.52,17.03
270592,-0.10,0.18,-1.00,-43.76,3.60,-2.69
270625,-0.11,0.16,-1.05,-7.69,29.91,-7.93
270657,-0.30,0.09,-0.98,10.19,30.21,-5.86
270690,-0.26,0.09,-0.98,4.94,52.67,-10.01
270722,-0.02,0.16,-1.17,14.04,54.14,8.91
270754,0.03,0.16,-1.16,2.08,19.23,2.56
