timestamp_ms,ax,ay,az,gx,gy,gz
209284,0.31,0.13,-0.89,-6.71,-12.63,0.49
209316,0.29,0.16,-0.83,1.83,-9.52,-0.79
209348,0.31,0.16,-0.85,19.90,-5.19,5.62
209381,0.34,0.15,-0.86,27.83,-8.91,9.28
209414,0.28,0.16,-0.82,25.45,-9.28,17.27
209440,0.26,0.15,-0.81,18.86,1.65,19.65
209472,0.30,0.19,-0.85,10.80,15.20,18.86
209504,0.34,0.20,-0.85,15.20,1.95,18.49
209536,0.24,0.22,-0.77,22.16,-6.90,20.63
209568,0.23,0.18,-0.83,29.30,2.44,25.82
209600,0.25,0.25,-0.86,17.46,15.69,33.51
209632,0.28,0.32,-0.92,10.07,14.65,25.45
209664,0.24,0.36,-0.93,18.98,14.95,28.32
209696,0.25,0.35,-0.96,14.28,20.20,28.26
209729,0.24,0.35,-0.99,2.62,19.65,26.55
209760,0.24,0.35,-0.98,-2.26,15.69,18.01
209793,0.21,0.37,-0.96,15.81,8.36,13.55
209825,0.17,0.31,-0.94,6.04,6.47,2.99
209857,0.16,0.38,-0.94,-6.65,16.24,-3.17
209889,0.18,0.38,-0.94,6.59,17.46,3.97
209921,0.14,0.35,-0.91,14.16,10.31,11.66
209953,0.12,0.33,-0.90,7.26,8.79,15.44
209984,0.08,0.36,-0.86,5.80,14.47,22.28
210016,0.09,0.41,-0.93,13.00,21.73,35.46
210044,0.11,0.43,-0.99,10.31,25.63,39.31
210075,0.10,0.43,-1.01,9.64,26.86,40.95
210107,0.09,0.47,-1.03,7.45,29.17,40.59
210139,0.08,0.49,-1.04,8.24,31.49,41.26
210171,0.06,0.49,-1.04,16.54,37.23,52.12
210203,0.06,0.51,-1.07,25.82,35.10,51.94
210234,0.01,0.49,-1.02,28.50,30.82,50.60
210264,-0.02,0.46,-0.97,21.91,21.18,43.33
210294,-0.07,0.49,-0.91,5.86,25.15,30.82
210327,-0.10,0.46,-0.92,1.40,31.86,18.68
210358,-0.08,0.45,-0.96,-9.40,32.59,9.52
210390,-0.08,0.46,-0.96,-8.18,29.85,7.57
210423,-0.11,0.48,-0.93,2.50,25.27,11.11
210455,-0.12,0.44,-0.96,-3.91,21.18,2.20
210487,-0.18,0.42,-0.89,-15.56,20.87,-5.62
210520,-0.18,0.45,-0.88,-3.30,30.70,-1.16
210553,-0.15,0.39,-0.99,-3.42,19.78,-1.65
210585,-0.20,0.41,-0.89,-10.80,12.88,-1.46
210618,-0.22,0.43,-0.87,0.31,21.00,3.78
210650,-0.18,0.41,-1.00,0.79,17.64,-2.08
210682,-0.23,0.40,-0.91,-11.05,10.13,-5.13
210715,-0.26,0.41,-0.86,-4.21,10.19,-0.85
210748,-0.25,0.38,-0.91,6.53,15.69,4.21
210780,-0.23,0.36,-0.96,-1.53,14.71,2.08
210813,-0.25,0.40,-0.91,-3.85,9.09,5.13
210845,-0.23,0.41,-0.93,-0.55,7.51,4.88
210878,-0.24,0.41,-0.91,-3.11,3.17,0.37
210911,-0.27,0.40,-0.89,-1.16,2.32,-1.95
210944,-0.26,0.40,-0.92,-5.92,3.60,-5.25
210976,-0.24,0.42,-0.92,-6.23,0.24,-5.19
211008,-0.20,0.48,-0.98,5.25,-1.53,-1.77
211041,-0.14,0.53,-1.12,3.23,-8.48,-14.04
211074,-0.18,0.52,-1.14,-2.56,-23.56,-14.22
211106,-0.19,0.54,-1.08,16.11,-30.94,-9.40
211139,-0.21,0.56,-1.27,38.15,-19.29,-18.19
211172,-0.25,0.48,-1.23,5.49,-37.35,-36.19
211205,-0.36,0.52,-1.05,-21.06,-23.50,-34.73
211238,-0.21,0.68,-1.23,9.77,-10.01,-22.71
211270,-0.18,0.40,-1.28,-28.69,-54.93,-42.24
211302,-0.28,0.52,-1.00,-52.12,-44.92,-39.92
211335,-0.18,0.57,-1.00,-13.18,-15.56,-21.24
211368,-0.13,0.50,-1.06,-19.29,-24.60,-27.65
211401,-0.09,0.61,-1.04,-40.16,-16.30,-29.24
211429,-0.05,0.52,-0.99,-38.33,-18.80,-37.54
211460,-0.11,0.42,-0.84,-27.10,-24.23,-30.40
211492,0.00,0.41,-0.91,-33.81,-20.94,-36.56
211525,-0.01,0.35,-0.81,-33.51,-33.81,-34.79
211558,-0.06,0.25,-0.68,-30.15,-21.67,-31.19
211591,0.03,0.25,-0.75,-43.88,-1.83,-30.70
211623,0.14,0.22,-0.75,-54.32,-1.71,-37.05
211656,0.06,0.14,-0.72,-35.10,-16.91,-25.88
211689,0.08,0.15,-0.73,-51.33,-0.49,-18.74
211721,0.14,0.20,-0.78,-47.91,5.25,-23.01
211753,0.12,0.17,-0.80,-23.62,-0.79,-23.99
211785,0.12,0.13,-0.78,3.72,-5.13,-22.52
211818,0.10,0.10,-0.78,13.61,-4.58,-29.24
211851,0.09,0.06,-0.81,15.44,2.56,-24.29
211881,0.15,0.05,-0.83,-2.69,7.75,-19.17
211913,0.13,0.06,-0.83,-14.89,5.13,-15.56
211945,0.12,0.10,-0.85,-26.31,2.50,-9.09
211977,0.12,0.12,-0.87,-26.79,-3.23,-8.06
212010,0.13,0.13,-0.86,-20.51,-5.37,-8.61
212042,0.11,0.11,-0.85,-7.14,-7.26,-12.39
212075,0.13,0.08,-0.86,10.44,-11.23,-9.95
212108,0.12,0.05,-0.86,13.12,-11.72,-9.52
212140,0.07,0.05,-0.89,10.19,-6.29,-5.74
212172,0.14,0.10,-0.93,1.77,1.46,-6.35
212204,0.14,0.12,-0.94,10.01,-4.09,-8.24
212236,0.12,0.06,-0.95,14.89,-6.65,-2.44
212269,0.12,0.12,-0.96,1.28,-6.53,-0.67
