timestamp_ms,ax,ay,az,gx,gy,gz
21670,-0.02,0.03,-0.83,9.83,-22.71,2.87
21701,0.01,-0.01,-0.60,7.57,-29.17,10.62
21734,0.06,-0.03,-0.34,6.47,-38.76,19.04
21766,0.10,-0.07,-0.14,-12.02,-30.70,30.64
21799,0.07,0.02,-0.06,-36.56,27.89,38.76
21832,0.06,-0.06,-0.23,-1.46,68.66,31.43
21864,-0.03,-0.19,-0.37,51.57,74.52,27.59
21897,-0.24,-0.10,-0.38,53.71,72.88,36.25
21929,-0.45,0.23,-0.58,43.46,115.48,47.06
21962,-0.55,0.53,-1.27,48.77,120.30,29.66
21994,-0.76,0.38,-1.32,65.12,108.52,15.32
22026,-0.76,0.43,-1.33,23.38,116.82,2.56
22057,-0.83,0.66,-1.35,-7.63,155.46,-18.01
22091,-0.96,0.48,-1.50,-2.87,125.92,-4.27
22121,-0.85,0.34,-1.55,22.52,151.00,8.79
22153,-0.82,0.21,-1.61,-6.16,121.58,-5.19
22183,-0.79,0.12,-1.48,-12.45,79.16,-12.21
22216,-0.77,0.10,-1.35,-13.00,56.21,-5.37
22248,-0.76,0.24,-1.29,49.68,-1.40,1.40
22281,-0.90,0.26,-1.28,44.86,-20.02,-13.31
22313,-0.93,0.43,-1.40,32.23,-14.89,-19.65
22347,-0.94,0.58,-1.48,68.42,-55.42,-27.10
22379,-1.09,0.41,-1.36,90.27,-95.28,-5.00
22412,-1.07,0.35,-1.17,37.48,-98.63,-26.79
22444,-0.92,0.53,-1.17,-8.54,-116.39,-19.59
22477,-0.86,0.56,-1.01,-12.39,-126.46,-33.33
22511,-0.72,0.57,-0.81,-27.59,-107.91,-34.42
22544,-0.52,0.61,-0.78,-45.53,-96.25,-37.05
22577,-0.37,0.45,-0.63,-53.28,-108.03,-64.70
22610,-0.30,0.30,-0.50,-45.41,-102.84,-66.77
22641,-0.16,0.19,-0.50,-62.99,-78.06,-60.85
22674,-0.12,0.07,-0.51,-102.66,-51.39,-48.46
22707,-0.06,-0.01,-0.49,-88.13,-45.23,-25.39
22740,0.02,-0.03,-0.49,-79.53,-37.17,-8.12
22773,0.03,-0.05,-0.47,-60.79,-30.40,-1.65
22804,0.10,-0.05,-0.49,-36.01,-24.29,-1.53
22836,0.11,0.00,-0.57,-24.29,-28.69,-12.45
22869,0.05,-0.06,-0.53,-0.61,-38.21,-11.41
22902,0.03,-0.05,-0.53,-13.37,-25.63,0.06
22934,0.06,0.01,-0.57,-19.96,-10.07,9.40
22967,0.09,-0.01,-0.66,-4.15,-16.05,2.87
22999,0.08,-0.08,-0.59,18.92,-19.53,0.98
23032,0.09,-0.12,-0.54,16.72,-8.73,8.06
23064,0.11,-0.09,-0.47,7.75,4.88,22.34
23097,0.09,-0.02,-0.41,12.39,0.18,23.19
23129,0.04,-0.05,-0.40,24.78,7.51,30.70
23161,0.12,-0.09,-0.42,11.05,24.05,43.33
23193,0.08,-0.03,-0.36,-4.33,34.00,56.34
23225,-0.10,0.14,-0.31,3.48,61.46,55.24
23257,-0.07,0.21,-0.45,54.87,90.15,56.82
23290,-0.37,0.20,-0.70,77.15,107.67,41.20
23323,-0.43,0.24,-1.01,64.45,110.78,39.00
23354,-0.56,0.49,-1.11,45.17,84.35,31.31
23387,-0.68,0.60,-1.36,-7.02,99.91,-10.25
23419,-0.72,0.43,-1.52,27.53,110.29,-0.92
23452,-0.69,0.45,-1.51,-15.93,156.98,3.60
23484,-0.66,0.53,-1.25,-7.63,65.49,-33.45
23517,-0.97,0.24,-1.15,9.83,73.49,-48.58
23549,-0.88,0.17,-1.41,-25.70,120.12,4.15
