timestamp_ms,ax,ay,az,gx,gy,gz
302489,0.18,0.11,0.96,-13.92,2.75,2.99
302522,0.20,0.13,0.91,-18.31,0.73,1.04
302554,0.20,0.15,0.89,-53.34,-15.62,-9.64
302586,0.16,0.16,0.91,-33.94,-22.83,1.89
302618,0.17,0.19,0.96,-34.97,-16.78,3.54
302651,0.14,0.21,0.95,-22.71,-19.23,4.03
302683,0.13,0.24,1.00,-14.53,-18.55,-0.55
302716,0.11,0.17,1.04,10.38,-3.48,-0.98
302748,0.14,0.19,0.98,13.31,9.40,4.70
302780,0.16,0.18,0.94,-0.18,-0.37,1.65
302811,0.14,0.21,1.02,-8.91,-4.76,-1.10
302841,0.14,0.21,1.00,2.69,3.91,1.04
302873,0.16,0.20,0.96,-1.46,5.62,1.89
302905,0.17,0.21,0.95,-12.02,-0.85,-2.75
302937,0.16,0.18,1.01,-24.23,-2.56,-5.31
302970,0.19,0.10,0.97,-43.88,-0.49,-5.25
303002,0.19,0.06,0.95,-161.19,2.08,-8.36
303034,0.16,0.19,0.96,-257.20,14.77,4.94
303066,0.18,0.46,0.69,-368.29,43.09,-2.56
303098,0.26,0.62,0.50,-457.34,65.25,-56.58
303131,0.17,0.79,0.50,-457.34,67.38,-57.50
303163,0.26,0.78,0.25,-464.60,104.98,-37.72
303194,0.35,1.00,-0.34,-554.50,134.95,-61.46
303227,0.23,0.97,-0.24,-533.81,126.95,-81.05
303257,0.28,0.60,-0.57,-393.74,126.04,-57.62
303290,0.36,0.52,-0.94,-474.06,136.11,-72.94
303322,0.26,0.41,-0.87,-401.98,102.17,-95.03
303354,0.17,0.01,-0.86,-290.65,96.56,-72.63
303387,0.15,-0.10,-1.03,-287.54,104.25,-67.81
303419,0.10,-0.16,-0.96,-300.60,81.48,-69.46
303452,0.03,-0.37,-1.03,-243.59,67.87,-72.02
303484,0.01,-0.39,-0.71,-281.74,58.96,-75.20
303517,-0.06,-0.60,-0.78,-248.78,58.78,-89.11
303550,-0.09,-0.66,-0.75,-249.45,56.40,-91.80
303583,-0.17,-0.74,-0.57,-235.23,41.87,-89.05
303616,-0.24,-1.02,-0.42,-252.50,42.11,-86.06
303649,-0.27,-0.88,-0.36,-327.03,63.48,-83.19
303682,-0.29,-1.01,-0.16,-251.16,32.78,-81.79
303716,-0.41,-1.03,-0.12,-233.95,43.33,-90.03
303749,-0.51,-1.55,-0.11,-121.09,40.77,-56.82
303781,-0.34,-1.01,-0.07,-72.81,18.92,-7.45
303814,-0.43,-0.83,0.09,-78.98,53.28,-57.92
303847,-0.45,-1.13,-0.00,-27.53,43.33,-32.41
303880,-0.38,-0.97,-0.06,16.30,22.89,34.48
303912,-0.39,-0.99,-0.02,-5.62,9.40,29.60
303943,-0.34,-0.91,0.15,-6.35,9.52,49.44
303976,-0.28,-0.87,0.09,23.74,2.08,56.70
304007,-0.30,-0.96,0.02,32.35,4.52,49.38
304036,-0.22,-0.78,0.21,-15.93,-3.23,19.41
304068,-0.37,-1.06,0.27,82.89,11.60,28.50
304101,-0.24,-0.99,-0.16,176.27,25.45,61.34
304132,-0.22,-1.03,-0.41,316.83,-0.61,95.03
304165,-0.20,-1.35,-0.45,320.07,-32.84,107.48
304198,-0.09,-0.85,-0.42,228.15,-71.04,91.49
304230,-0.05,-0.60,-0.56,449.46,-87.40,70.62
304263,-0.06,-0.76,-0.89,514.04,-79.04,89.23
304295,0.13,-0.44,-0.92,330.20,-91.37,70.62
304327,0.10,-0.24,-0.96,311.34,-52.61,3.36
304359,0.15,-0.19,-0.94,341.13,-49.26,37.54
304392,0.27,-0.00,-1.03,319.52,-43.82,36.50
304421,0.21,0.30,-1.05,287.17,-36.01,11.11
304454,0.26,0.33,-1.08,355.22,-46.14,2.50
304485,0.24,0.32,-0.80,318.85,-57.37,-0.43
304518,0.25,0.71,-0.57,330.63,-34.00,2.62
304550,0.36,0.68,-0.65,387.45,-29.60,-0.18
304583,0.27,0.74,-0.44,320.62,-45.65,-10.62
304616,0.24,0.83,-0.20,308.84,-31.92,6.71
304648,0.31,1.00,-0.10,366.58,-20.69,6.29
304680,0.28,0.74,0.03,364.62,-26.73,4.33
304712,0.32,0.76,0.26,297.18,-12.63,17.52
304744,0.28,0.81,0.41,282.53,-8.18,25.63
304776,0.27,0.83,0.49,316.35,0.06,7.08
304808,0.29,0.62,0.53,339.90,-4.64,-3.42
304840,0.25,0.47,0.67,361.02,-9.34,-1.28
304871,0.27,0.36,0.67,359.92,-6.59,2.69
304903,0.30,0.12,0.78,216.92,-7.51,-42.66
304934,0.28,0.08,0.94,105.04,-8.79,-50.23
304967,0.27,0.07,0.98,99.43,0.43,-37.23
304999,0.29,-0.06,0.99,91.74,-3.60,-33.63
305031,0.29,-0.14,1.02,67.26,-9.64,-32.84
305064,0.25,-0.17,1.08,43.09,-8.73,-22.40
305096,0.29,-0.10,1.08,35.03,6.47,0.37
305128,0.28,-0.05,1.02,24.05,2.62,1.04
305159,0.25,-0.01,1.10,8.42,-1.46,-7.32
305192,0.27,-0.06,1.06,11.29,8.79,-9.64
305223,0.31,-0.10,1.01,14.71,14.22,-9.09
305254,0.33,-0.16,0.96,10.19,5.74,-3.42
305286,0.30,-0.07,1.04,2.20,-0.43,3.30
305318,0.31,-0.08,1.03,8.54,6.16,2.01
305350,0.29,-0.03,1.02,-0.31,9.09,0.24
305383,0.31,-0.09,0.95,-2.50,12.27,-9.77
305415,0.30,-0.15,0.92,-2.75,8.91,-10.31
305448,0.33,-0.22,0.86,3.72,6.04,-3.54
305480,0.33,-0.09,0.93,-7.57,-8.85,9.70
