timestamp_ms,ax,ay,az,gx,gy,gz
144880,0.16,-0.15,0.95,6.47,9.52,5.55
144912,0.17,-0.12,0.96,3.48,5.13,4.64
144944,0.16,-0.13,0.97,3.48,3.78,2.69
144977,0.16,-0.11,0.98,2.62,2.62,1.77
145009,0.16,-0.10,0.98,-1.34,2.32,-0.61
145042,0.16,-0.11,0.99,-0.73,1.53,-2.87
145074,0.16,-0.11,0.98,-4.15,3.23,-3.66
145107,0.17,-0.10,0.97,-1.77,4.03,-6.10
145138,0.17,-0.13,0.95,0.85,2.56,-8.97
145171,0.17,-0.19,0.98,6.84,0.55,-10.44
145203,0.16,-0.21,0.99,5.62,2.38,-4.58
145234,0.17,-0.17,0.97,5.49,3.91,0.79
145266,0.19,-0.15,0.95,1.53,2.14,-0.12
145295,0.18,-0.14,0.96,4.58,0.43,-0.98
145327,0.19,-0.13,0.97,5.37,-0.92,-0.92
145360,0.19,-0.13,0.98,0.67,-3.23,-3.42
145392,0.19,-0.12,1.00,-8.91,-5.55,-7.08
145425,0.18,-0.14,1.01,-16.54,0.49,-11.60
145458,0.22,-0.15,1.01,-34.97,-0.61,-15.26
145490,0.13,-0.03,0.94,-93.08,-24.41,-21.00
145523,0.13,-0.08,0.99,-38.64,-4.64,-30.52
145556,0.17,-0.05,0.91,-49.56,-16.17,-35.83
145589,0.17,-0.01,0.98,-50.17,-29.11,-37.23
145622,0.12,0.02,1.01,-59.57,-29.79,-38.21
145654,0.09,0.02,1.03,-5.25,-25.63,-23.50
145686,0.16,0.05,1.00,-70.98,-47.12,-42.85
145719,-0.05,0.22,1.14,-190.67,-49.26,-69.82
145751,0.07,0.19,1.21,-171.45,-31.19,-95.09
145784,-0.01,0.32,1.29,-152.40,-52.00,-57.56
145816,-0.06,0.58,1.18,-238.77,-8.36,-68.05
145848,-0.15,0.58,1.06,-189.64,45.78,-102.17
145881,0.15,0.50,0.93,-209.47,77.88,-140.26
145913,0.11,0.51,0.77,-442.44,88.07,-194.15
145946,0.19,0.56,0.55,-547.61,132.26,-221.56
145978,0.37,0.66,0.25,-552.37,151.00,-188.78
146010,0.48,0.70,-0.05,-486.08,137.82,-154.11
146042,0.46,0.46,-0.25,-559.08,116.03,-168.58
146074,0.43,0.17,-0.37,-665.65,127.87,-184.08
146107,0.44,-0.09,-0.43,-707.21,127.69,-204.47
146140,0.43,-0.28,-0.54,-624.63,125.31,-217.71
146173,0.35,-0.44,-0.47,-375.31,107.42,-185.42
146205,0.13,-0.89,-0.45,-200.93,90.64,-134.77
146238,0.21,-0.89,-0.76,-238.59,106.81,-126.16
146270,0.15,-0.93,-0.63,-156.98,24.41,-75.44
146303,0.10,-0.94,-0.44,-173.71,46.39,-70.01
146335,0.14,-1.01,-0.63,-129.27,41.32,-62.19
146369,0.11,-1.20,-0.70,-91.25,6.47,-31.25
146402,0.18,-0.97,-0.38,-95.52,-9.40,-16.24
146435,0.10,-1.05,-0.20,-54.69,-10.19,-22.89
146468,0.11,-1.02,-0.26,-36.25,-8.06,-11.41
146501,0.12,-0.95,-0.18,-10.56,-12.51,-14.59
146534,0.03,-1.04,-0.17,10.19,-2.81,-28.20
146566,0.01,-1.10,-0.28,26.25,1.65,-13.24
146598,0.07,-0.99,-0.31,45.72,-6.29,9.95
146630,0.10,-0.89,-0.33,119.63,-26.55,13.67
146663,-0.02,-1.12,-0.49,140.44,-16.60,17.33
146695,0.16,-0.93,-0.57,109.86,-26.43,35.46
146727,0.22,-0.61,-0.41,177.98,-51.82,29.48
146760,0.16,-0.69,-0.46,361.94,-60.12,31.86
146792,0.03,-0.97,-1.19,336.43,-36.93,65.25
146825,0.27,-0.45,-1.06,259.64,-74.22,63.48
146857,0.29,-0.13,-0.80,385.13,-79.71,84.47
146890,0.31,-0.06,-1.02,440.00,-78.43,75.07
146922,0.35,0.10,-1.15,365.72,-93.14,44.43
146954,0.34,0.42,-0.77,371.09,-64.76,37.84
146987,0.40,0.61,-0.65,422.61,-25.33,13.55
147018,0.41,0.76,-0.70,457.70,-10.13,-30.40
147051,0.33,0.69,-0.37,419.25,-50.35,-40.28
147083,0.44,0.69,-0.16,467.47,-41.81,-9.83
147116,0.45,0.75,-0.06,480.83,-74.65,11.96
147148,0.53,0.71,0.06,393.25,-31.80,-3.30
147181,0.46,0.61,0.30,361.02,-35.03,-7.14
147213,0.42,0.44,0.43,369.14,-33.94,-1.95
147245,0.37,0.37,0.58,426.15,-37.48,23.68
147277,0.34,0.41,0.67,489.75,-24.41,27.47
147309,0.33,0.31,0.53,506.41,7.08,-20.32
147341,0.37,-0.21,0.38,429.02,-24.72,-69.21
147374,0.34,-0.48,0.74,156.01,-74.77,-92.29
147406,0.20,-0.49,1.05,69.82,-59.14,-84.05
147439,0.30,-0.52,0.93,77.51,-32.84,-55.36
147471,0.26,-0.62,0.92,33.69,-33.57,-63.84
147504,0.21,-0.66,1.10,-9.28,-46.14,-51.27
147536,0.22,-0.65,1.10,2.87,-20.32,-11.84
