timestamp_ms,ax,ay,az,gx,gy,gz
159884,0.20,0.30,0.99,-205.44,30.70,-5.13
159916,0.21,0.34,1.01,-264.16,29.48,-36.07
159949,0.18,0.41,0.99,-320.62,40.77,-33.94
159981,0.27,0.58,0.73,-360.78,69.58,-31.43
160013,0.29,0.66,0.53,-322.51,70.98,-44.43
160045,0.33,0.61,0.44,-310.67,65.12,-47.73
160078,0.32,0.73,0.30,-370.48,81.48,-37.23
160110,0.36,0.69,0.10,-367.31,86.98,-33.57
160142,0.36,0.78,-0.12,-380.00,93.32,-41.69
160175,0.38,0.65,-0.36,-334.29,95.70,-50.78
160208,0.42,0.48,-0.54,-396.00,90.76,-57.25
160239,0.44,0.32,-0.79,-526.67,93.93,-73.49
160272,0.39,0.27,-0.91,-556.52,88.50,-81.85
160305,0.33,-0.17,-0.76,-442.02,66.83,-87.40
160337,0.27,-0.36,-0.87,-512.82,92.47,-86.06
160369,0.28,-0.56,-0.90,-403.32,58.47,-97.05
160402,0.22,-0.73,-0.68,-289.73,40.53,-85.88
160435,0.20,-0.70,-0.63,-295.96,56.40,-81.60
160467,0.10,-0.92,-0.53,-300.72,47.61,-93.99
160500,0.07,-0.78,-0.27,-249.21,41.50,-75.38
160532,0.01,-0.89,-0.35,-156.37,40.53,-106.38
160565,-0.07,-1.07,-0.27,-153.08,27.71,-112.92
160598,-0.15,-0.93,-0.19,-134.77,49.19,-105.04
160631,-0.15,-1.00,-0.28,-103.39,34.48,-114.75
160664,-0.28,-1.13,-0.14,-129.15,7.69,-107.06
160696,-0.35,-0.96,0.17,-115.97,7.93,-96.37
160729,-0.33,-1.09,0.07,-93.87,7.45,-75.32
160762,-0.42,-1.01,0.14,-42.97,-13.12,-47.67
160795,-0.38,-0.93,0.18,-32.59,-12.15,-39.92
160827,-0.44,-1.02,0.14,-8.91,-9.22,-28.38
160861,-0.43,-1.03,0.12,16.78,-13.92,-3.36
160893,-0.46,-1.05,0.17,52.61,-21.24,28.20
160926,-0.45,-1.05,0.16,104.98,-25.21,46.20
160959,-0.37,-1.00,-0.03,183.53,-31.56,76.17
160991,-0.32,-1.07,-0.27,286.62,-67.32,107.73
161023,-0.16,-0.86,-0.46,292.42,-90.27,121.15
161056,-0.20,-0.95,-0.54,369.75,-112.55,112.43
161089,-0.17,-0.99,-0.73,320.50,-69.03,118.90
161121,-0.02,-0.64,-0.83,274.17,-83.50,112.12
161153,0.03,-0.45,-0.78,419.49,-101.26,102.11
161186,0.13,-0.39,-1.05,441.28,-107.60,69.40
161217,0.09,-0.16,-1.04,389.34,-129.15,49.07
161249,0.21,0.18,-0.89,386.05,-103.39,31.37
161275,0.40,0.22,-0.77,457.70,-96.50,0.85
161307,0.30,0.51,-0.89,459.23,-135.99,-38.27
161339,0.38,0.59,-0.59,367.07,-90.52,-30.94
161372,0.46,0.74,-0.39,431.46,-112.67,-54.75
161404,0.49,0.69,-0.17,493.71,-142.52,-50.42
161437,0.53,0.58,0.01,489.32,-113.53,-36.44
161469,0.53,0.64,0.21,438.90,-93.14,-9.70
161501,0.55,0.63,0.33,492.25,-81.85,-9.34
161534,0.52,0.24,0.43,512.08,-89.60,-10.62
161565,0.45,0.10,0.58,455.38,-86.49,9.22
161597,0.37,0.22,0.82,463.07,-77.39,4.94
161629,0.30,0.01,0.65,594.42,-50.54,-16.42
