timestamp_ms,ax,ay,az,gx,gy,gz
287474,0.28,0.24,0.94,-0.67,0.67,-0.49
287506,0.29,0.23,0.92,0.79,0.24,-0.67
287538,0.28,0.24,0.93,-3.23,-2.99,-1.04
287570,0.28,0.24,0.94,-0.98,-1.77,-0.79
287601,0.29,0.23,0.92,-1.59,-1.22,-0.98
287633,0.28,0.22,0.93,-0.06,-2.87,-2.20
287665,0.28,0.22,0.94,-1.95,-2.50,0.12
287698,0.27,0.23,0.94,-3.23,-2.93,0.98
287730,0.28,0.24,0.95,-1.83,-2.87,0.61
287762,0.28,0.25,0.95,-3.42,-1.59,0.73
287793,0.28,0.27,0.95,-0.98,-2.26,-1.16
287826,0.28,0.24,0.96,-0.79,-2.14,-2.44
287858,0.27,0.24,0.95,-0.67,-0.79,-1.65
287891,0.27,0.22,0.95,-1.89,0.06,-0.92
287922,0.28,0.23,0.94,-2.32,0.85,1.04
287953,0.27,0.25,0.94,-1.16,-1.10,0.18
287985,0.28,0.26,0.92,-2.93,0.12,-0.24
288017,0.27,0.25,0.94,-4.03,-1.53,-2.62
288049,0.27,0.22,0.95,0.18,-1.34,-1.40
288081,0.28,0.23,0.92,-8.18,-0.85,2.01
288114,0.29,0.25,0.93,-12.08,-3.78,0.18
288146,0.31,0.22,0.88,-31.49,-6.04,-1.46
288178,0.26,0.23,0.90,-88.75,-20.94,-4.94
288211,0.35,0.26,0.86,-231.45,-37.60,-23.93
288243,0.21,0.57,0.91,-319.70,-52.25,-50.90
288275,0.24,0.59,0.62,-319.40,-9.46,-46.81
288307,0.22,0.75,0.53,-377.20,4.94,-38.27
288338,0.20,0.76,0.56,-331.91,-9.22,-30.76
288370,0.27,0.67,0.42,-344.24,29.30,-5.49
288402,0.30,0.83,-0.07,-514.16,53.71,-24.11
288433,0.23,1.05,-0.28,-640.75,79.41,-53.83
288465,0.25,0.83,-0.39,-503.36,96.56,-52.37
288498,0.30,0.45,-0.66,-434.02,113.34,-48.40
288530,0.24,0.25,-1.02,-551.64,123.90,-82.70
288562,0.15,0.06,-1.05,-407.04,76.42,-68.30
288595,0.16,-0.17,-0.94,-298.40,55.24,-54.08
288628,0.11,-0.27,-0.97,-426.64,74.65,-72.20
288661,0.04,-0.51,-0.86,-337.28,57.37,-74.16
288693,0.00,-0.62,-0.72,-299.13,45.59,-77.70
288726,-0.04,-0.71,-0.68,-323.12,51.70,-85.88
288758,-0.08,-0.86,-0.50,-349.18,54.75,-89.17
288790,-0.12,-0.95,-0.17,-331.12,54.14,-80.32
288823,-0.25,-0.99,-0.06,-296.45,72.81,-70.92
288855,-0.25,-1.07,-0.06,-248.23,77.39,-65.92
288889,-0.26,-0.99,-0.01,-232.54,72.69,-65.43
288922,-0.30,-0.86,0.17,-202.70,56.03,-83.62
288955,-0.39,-1.00,0.09,-134.46,38.51,-79.71
288984,-0.35,-0.97,0.19,-105.29,3.91,-60.18
289017,-0.43,-0.97,0.52,-71.66,-6.96,-38.21
289050,-0.41,-0.85,0.57,-36.32,17.03,-27.53
289082,-0.39,-0.91,0.32,-14.89,14.04,-20.26
289115,-0.40,-0.85,0.39,5.80,-5.74,-3.91
289147,-0.40,-0.82,0.48,40.89,-12.33,-2.14
289180,-0.45,-1.05,0.39,81.24,-5.74,15.81
289213,-0.41,-0.87,0.35,125.61,-18.98,41.32
289245,-0.36,-0.80,0.21,255.55,-40.47,37.78
289277,-0.37,-0.97,-0.04,359.99,-69.52,39.06
289310,-0.53,-1.13,-0.28,356.51,-40.89,81.85
289343,-0.20,-0.75,-0.21,330.02,-21.73,108.46
289375,-0.27,-0.93,-0.60,436.89,-34.91,73.49
289408,-0.24,-0.77,-0.86,384.83,-59.14,68.97
289441,-0.13,-0.48,-0.69,337.46,-52.43,56.27
289473,-0.12,-0.14,-0.81,405.46,-25.27,48.71
289506,-0.10,0.17,-1.30,714.78,-128.97,13.31
289538,0.02,0.18,-1.01,565.49,-72.39,13.43
289571,0.08,0.62,-0.78,475.16,-30.88,1.46
289603,0.07,0.80,-0.70,463.20,-2.38,-31.13
289635,0.04,0.87,-0.58,442.57,18.92,-77.39
289667,0.11,0.82,-0.29,398.50,13.00,-73.79
289699,0.16,0.86,-0.01,347.96,19.59,-36.38
289731,0.13,1.06,0.10,339.36,33.81,-25.33
289764,0.13,0.90,0.15,353.15,32.71,-55.24
289796,0.19,0.69,0.29,329.77,21.30,-31.31
289828,0.19,0.66,0.60,323.61,17.03,7.02
289860,0.14,0.76,0.71,363.10,39.79,12.76
289891,0.20,0.50,0.63,414.73,61.71,5.92
289923,0.26,0.30,0.69,372.38,35.16,9.40
289955,0.25,0.18,0.90,263.24,26.61,-9.52
