timestamp_ms,ax,ay,az,gx,gy,gz
62316,0.20,0.97,0.18,-108.22,23.32,19.10
62347,0.18,1.04,0.23,-17.76,42.11,33.45
62379,0.21,0.98,0.19,36.07,54.75,29.91
62412,0.21,1.04,0.25,82.58,66.10,30.15
62444,0.09,0.98,0.27,150.76,90.76,18.55
62475,0.15,1.07,0.27,224.37,116.46,41.56
62507,0.21,1.07,0.29,282.65,109.25,-5.37
62539,0.19,0.93,0.57,352.72,100.40,-36.93
62570,0.14,0.90,0.68,445.62,134.89,-60.18
62602,0.19,0.71,0.54,555.85,177.00,-66.89
62634,0.39,0.31,0.36,502.62,197.20,-148.32
62666,0.61,-0.36,0.25,301.94,78.19,-234.31
62698,0.30,-0.29,0.64,195.25,-7.81,-247.50
62731,0.20,-0.35,0.65,251.46,21.55,-244.32
62764,0.22,-0.54,0.60,235.53,31.49,-266.60
62796,0.14,-0.69,0.74,211.30,21.24,-233.89
62828,0.39,-0.88,0.59,230.16,31.56,-148.07
62860,0.23,-1.23,0.09,337.71,26.79,-105.16
62893,0.38,-1.23,-0.11,171.02,28.50,-49.32
62925,0.38,-1.19,0.12,62.93,-0.12,-15.26
62958,0.13,-0.96,0.22,34.24,-14.59,3.23
62990,0.14,-1.07,0.09,64.70,2.75,12.33
63022,0.22,-0.98,-0.06,58.04,0.31,7.81
63054,0.12,-1.00,0.03,50.78,-15.32,8.36
63087,0.20,-0.77,0.01,-4.09,-17.88,-13.98
63119,0.18,-0.94,0.03,17.52,-27.22,-32.90
63152,0.17,-1.07,0.12,13.67,-4.52,-2.56
63184,0.21,-0.87,0.02,14.71,12.51,1.95
63216,0.15,-1.10,0.08,15.26,2.62,-18.62
63249,0.13,-1.16,0.14,19.47,11.23,9.77
63281,0.22,-0.90,0.04,10.50,34.18,25.76
63313,0.21,-1.05,-0.08,15.99,20.51,-3.54
63346,0.16,-1.01,-0.04,10.31,16.85,23.32
63378,0.19,-0.99,-0.13,7.69,14.65,24.84
63411,0.26,-0.99,-0.13,-28.69,-0.92,7.81
63443,0.25,-1.18,-0.01,-90.09,-18.80,24.84
63476,0.26,-1.23,0.35,-146.00,-10.68,67.75
63508,0.26,-1.18,0.46,-236.94,-2.93,55.24
63541,0.35,-1.16,0.43,-337.65,1.71,39.43
63573,0.28,-1.25,0.62,-406.98,9.52,77.15
63605,0.36,-0.80,0.51,-420.10,53.34,94.48
63637,0.38,-0.48,0.46,-511.23,13.18,52.19
63669,0.41,-0.22,0.58,-593.26,9.22,13.43
63697,0.39,-0.06,0.48,-597.17,9.16,20.87
63728,0.32,0.39,0.60,-619.26,26.55,38.64
63760,0.43,0.27,0.23,-583.25,58.59,23.80
63792,0.50,0.49,0.00,-740.42,13.79,-34.48
63824,0.57,0.68,-0.21,-819.95,13.92,-76.60
63857,0.33,0.45,-0.18,-783.57,2.01,-28.63
63890,0.34,0.81,-0.41,-731.26,104.19,-64.27
63921,0.38,0.41,-0.50,-410.64,80.57,-84.84
63954,0.30,-0.13,-0.58,-195.98,86.12,-41.87
63987,0.23,-0.13,-0.82,-220.89,113.71,-39.25
64019,0.19,-0.20,-1.25,-128.05,116.21,-34.85
64053,0.21,-0.33,-1.46,-105.10,65.00,-30.58
64085,0.15,-0.20,-1.37,-40.83,36.32,-15.56
64118,0.24,-0.33,-1.36,31.92,18.07,3.17
64151,0.28,-0.22,-1.28,39.25,-15.08,20.26
64183,0.28,-0.04,-0.96,29.05,-21.67,17.58
64215,0.31,-0.07,-0.97,27.22,-10.62,0.73
64248,0.30,-0.10,-1.03,54.38,-17.09,-6.16
64280,0.29,-0.21,-0.94,53.16,-26.43,-1.65
64313,0.29,-0.13,-0.81,8.61,-14.65,-0.43
64344,0.30,-0.08,-0.87,9.28,-0.06,-0.55
64377,0.29,0.03,-0.89,55.36,6.10,-3.42
64409,0.25,0.11,-0.98,240.17,3.78,-11.54
64441,0.33,0.12,-0.97,287.41,-5.86,6.16
64474,0.23,0.85,-0.92,298.10,-15.99,-27.40
64506,0.22,0.72,-0.86,514.22,-16.30,-69.46
64538,0.23,0.35,-0.70,387.57,14.04,-15.38
64571,0.40,0.69,-0.44,153.20,-8.12,-21.55
64603,0.31,1.10,-0.29,147.71,-28.93,-58.59
64636,0.28,0.95,-0.40,370.24,-8.42,-39.43
64668,0.41,0.82,-0.43,364.38,7.75,-3.66
64700,0.39,0.82,-0.08,384.89,-32.17,1.53
64728,0.36,0.68,0.16,396.97,-28.69,-0.55
64760,0.35,0.69,0.40,344.30,-24.17,6.16
64792,0.36,0.64,0.50,284.61,-21.55,-8.79
64825,0.37,0.71,0.65,238.83,-23.56,-18.01
64857,0.32,0.55,0.71,290.16,-11.90,-12.08
64890,0.38,0.43,0.75,268.31,-17.21,-13.79
64921,0.35,0.42,0.80,283.87,-35.77,-20.45
64953,0.32,0.01,0.87,325.13,-39.06,-29.72
64986,0.32,-0.24,1.01,186.52,-31.37,-26.98
65019,0.26,-0.11,1.08,35.71,-27.28,-11.72
65052,0.28,-0.05,1.06,25.27,-19.04,-14.40
65083,0.27,-0.06,1.13,23.80,-15.75,-14.59
65115,0.28,-0.02,1.13,47.73,4.94,-3.78
65147,0.31,-0.08,0.95,45.72,2.62,-2.69
65179,0.31,-0.19,0.95,8.24,-2.44,-9.64
65212,0.30,-0.12,0.98,-28.50,1.77,-4.76
65244,0.31,-0.08,0.95,-0.12,3.11,-3.05
65276,0.30,-0.12,0.96,19.23,-2.62,-0.18
65308,0.28,-0.13,0.99,11.78,2.44,-0.43
