timestamp_ms,ax,ay,az,gx,gy,gz
242462,0.13,0.10,0.96,-2.62,6.47,3.48
242494,0.14,0.08,0.96,-2.08,4.52,1.40
242526,0.15,0.09,0.94,-6.65,4.33,2.08
242558,0.16,0.11,0.93,-5.37,-2.26,0.98
242590,0.15,0.09,0.99,0.00,-5.62,-2.08
242620,0.14,0.10,1.01,-2.20,-4.52,-2.20
242653,0.13,0.07,1.03,1.28,-2.44,-3.11
242685,0.14,0.08,1.01,-0.92,1.77,-1.46
242717,0.14,0.08,1.01,-1.40,-0.31,0.67
242749,0.15,0.13,1.02,-7.57,-1.28,-0.98
242782,0.13,0.14,1.02,-13.73,0.92,-6.10
242814,0.14,0.12,1.00,-14.47,2.14,-4.46
242846,0.15,0.11,1.00,-27.10,-1.10,-3.17
242878,0.13,0.14,1.00,-29.97,-0.73,-3.54
242911,0.12,0.20,0.99,-19.47,-1.77,2.44
242942,0.13,0.18,0.97,-7.20,-0.67,-1.71
242974,0.12,0.14,0.98,-0.92,-0.85,-5.98
243006,0.13,0.08,0.97,2.38,2.87,-4.33
243038,0.13,0.09,0.97,3.17,2.08,0.00
243069,0.14,0.09,0.99,9.40,2.08,5.37
243101,0.15,0.14,0.97,-0.31,5.43,6.23
243133,0.17,0.18,0.92,4.46,6.65,4.33
243165,0.16,0.14,0.98,13.37,-1.16,1.28
243197,0.17,0.14,0.96,1.65,2.38,1.53
243229,0.18,0.14,0.94,-5.62,-1.65,-0.12
243261,0.15,0.13,1.03,-12.02,-11.17,0.18
243290,0.13,0.15,1.04,-3.97,-4.33,6.65
243323,0.18,0.15,0.95,-6.96,2.32,5.86
243355,0.19,0.12,0.93,-45.41,-22.83,-9.22
243386,0.08,0.18,1.13,-82.03,-35.52,-7.87
243418,0.02,0.33,1.17,-63.23,-24.41,16.17
243451,0.09,0.29,0.96,-42.60,8.24,12.94
243483,0.21,0.14,0.68,-111.15,-11.66,-8.61
243515,0.19,0.16,0.67,-259.46,-71.35,-26.49
243548,0.01,0.48,0.83,-317.08,-71.84,-18.62
243580,0.02,0.54,0.66,-374.45,-42.97,-21.79
243613,0.05,0.58,0.41,-618.29,-30.27,-57.56
243645,-0.02,0.98,0.18,-721.50,-6.16,-69.03
243678,0.04,0.97,-0.17,-680.79,54.32,-117.00
243708,0.01,0.61,-0.49,-607.18,103.03,-140.93
243739,0.08,0.41,-0.84,-595.52,128.85,-131.23
243771,0.15,0.18,-1.03,-542.91,117.19,-145.75
243803,0.03,-0.16,-1.09,-538.21,144.17,-141.85
243835,0.00,-0.25,-1.07,-500.06,120.54,-113.28
243868,-0.08,-0.48,-0.85,-429.57,88.68,-119.57
243901,-0.14,-0.54,-0.71,-463.13,87.40,-142.03
243934,-0.24,-0.67,-0.52,-386.72,57.19,-163.94
243967,-0.40,-0.74,-0.29,-307.31,19.78,-169.56
243999,-0.58,-0.95,-0.21,-299.87,14.95,-206.73
244032,-0.69,-1.02,-0.19,-222.17,5.19,-163.51
244065,-0.73,-1.01,-0.16,-121.83,-17.40,-121.03
244098,-0.71,-0.96,-0.15,-70.50,-14.47,-93.20
244131,-0.69,-0.88,-0.05,-62.62,-22.83,-54.81
244164,-0.69,-0.63,0.09,-44.13,-17.70,-50.35
244196,-0.75,-0.77,0.08,16.24,-8.61,-47.24
244229,-0.72,-0.68,-0.05,37.17,-11.84,-36.87
244261,-0.82,-0.92,-0.06,127.01,-40.22,-4.76
244294,-0.82,-0.76,-0.15,196.90,-43.09,43.76
244326,-0.80,-0.90,-0.39,373.78,-65.80,91.67
244359,-0.72,-0.97,-0.52,445.13,-93.75,164.37
244391,-0.64,-0.60,-0.64,455.44,-130.19,177.43
244423,-0.54,-0.26,-0.78,507.32,-127.01,162.48
244455,-0.24,-0.30,-1.24,521.42,-160.71,135.25
244489,-0.27,-0.33,-1.09,432.37,-160.22,95.21
244521,-0.23,0.50,-0.81,405.03,-147.28,73.12
244553,-0.01,0.76,-1.07,435.55,-148.01,55.11
244586,0.00,0.81,-0.89,508.42,-177.55,14.28
244617,-0.16,0.88,-0.49,609.50,-159.42,-26.79
244650,0.02,1.01,-0.16,642.64,-72.02,-80.99
244682,0.05,0.78,0.03,694.15,-31.98,-114.38
244714,0.11,0.41,0.26,704.04,11.41,-106.93
244746,0.21,0.34,0.53,612.98,24.11,-73.24
244777,0.26,0.27,0.48,543.40,63.60,-48.83
244810,0.39,-0.12,0.39,324.34,28.75,-61.10
244842,0.37,-0.16,0.68,127.14,-47.79,-65.61
244874,0.22,-0.18,0.89,92.16,-45.78,-62.32
244906,0.34,-0.31,0.79,88.50,-23.25,-28.32
244939,0.31,-0.23,0.91,14.77,-48.46,-9.52
244971,0.20,-0.11,1.17,0.73,-33.75,-9.28
245003,0.25,-0.12,1.11,15.26,-13.73,-2.75
245036,0.25,-0.06,1.13,10.68,-12.21,1.10
245068,0.26,-0.11,1.10,24.11,-7.69,-10.99
245101,0.26,-0.33,1.01,18.98,-7.69,-8.06
245133,0.25,-0.37,0.99,-10.86,-13.18,3.36
245166,0.19,-0.20,1.08,-23.44,-15.32,12.27
245198,0.19,-0.14,1.08,-16.17,0.55,11.05
245231,0.21,-0.13,1.01,-12.45,5.80,7.51
245263,0.22,-0.16,0.96,-17.09,5.00,3.97
245296,0.19,-0.23,1.00,-18.43,-2.38,0.37
245328,0.17,-0.21,1.03,-11.35,5.25,14.16
245360,0.17,-0.17,0.98,-5.62,9.16,16.05
245392,0.18,-0.17,0.94,-3.23,5.62,15.32
245424,0.17,-0.13,0.97,-9.28,4.70,16.54
