timestamp_ms,ax,ay,az,gx,gy,gz
234962,0.26,0.35,0.91,-2.50,0.85,0.73
234994,0.26,0.37,0.91,-3.54,0.06,1.22
235026,0.26,0.37,0.90,-0.79,1.59,0.85
235058,0.25,0.37,0.92,-0.67,1.77,-0.24
235091,0.26,0.36,0.89,1.34,4.09,-0.49
235122,0.26,0.35,0.87,-1.34,3.78,0.18
235155,0.26,0.37,0.88,-2.20,1.10,0.18
235187,0.25,0.35,0.90,2.44,1.89,0.24
235219,0.26,0.35,0.88,0.43,1.95,2.20
235251,0.26,0.40,0.89,-1.65,0.12,2.38
235283,0.26,0.38,0.89,1.77,2.01,-0.24
235315,0.26,0.39,0.86,1.83,0.00,-1.16
235347,0.26,0.35,0.90,4.15,-0.73,-1.46
235380,0.26,0.37,0.90,0.43,-1.16,0.06
235412,0.27,0.39,0.91,-0.92,-2.32,1.28
235444,0.28,0.39,0.95,-5.49,-4.39,-0.12
235476,0.32,0.36,0.94,-26.25,-5.62,1.34
235509,0.32,0.40,0.95,-79.90,-13.43,-6.04
235542,0.28,0.52,0.96,-121.09,-14.16,-5.86
235574,0.26,0.59,0.96,-100.52,-13.31,-0.24
235606,0.26,0.60,0.85,-82.89,-8.00,0.73
235638,0.22,0.70,0.86,-83.74,-15.81,0.43
235669,0.18,0.74,0.88,-65.19,0.98,-17.33
235701,0.21,0.57,0.75,-4.03,28.81,-18.74
235733,0.25,0.54,0.65,0.73,23.74,-2.99
235766,0.21,0.56,0.71,-7.26,12.15,-6.59
235797,0.23,0.50,0.67,2.01,20.14,-8.54
235829,0.30,0.42,0.61,3.30,13.49,-3.66
235861,0.33,0.40,0.72,-45.78,-9.70,-6.10
235894,0.32,0.41,0.73,-157.71,-6.77,-5.43
235926,0.31,0.44,0.59,-363.40,-5.19,-12.02
235959,0.26,0.54,0.22,-630.49,10.93,-25.70
235991,0.27,0.78,-0.28,-897.22,34.06,-41.26
236024,0.28,1.21,-0.62,-813.66,57.19,-113.22
236056,0.26,0.16,-0.58,-473.08,115.05,-103.45
236088,0.27,-0.40,-1.00,-562.26,145.14,-89.23
236121,0.28,-0.22,-1.09,-623.47,136.35,-83.74
236153,0.17,-0.37,-0.94,-426.03,71.96,-72.75
236186,0.06,-0.55,-0.76,-410.28,59.69,-90.76
236218,0.02,-0.60,-0.72,-344.73,47.61,-95.21
236251,0.01,-0.83,-0.72,-243.47,24.41,-75.20
236284,0.01,-0.69,-0.57,-240.91,-11.29,-82.03
236317,-0.09,-0.72,-0.35,-221.62,-28.50,-114.62
236350,-0.17,-0.81,-0.19,-208.74,-23.99,-132.08
236383,-0.20,-0.80,-0.15,-154.85,-25.63,-132.69
236413,-0.40,-1.51,-0.28,-117.13,-42.42,-93.93
236444,-0.43,-1.47,0.10,-100.34,-51.27,-18.25
236476,-0.25,-1.05,0.06,-123.84,-29.48,-44.25
236510,-0.32,-0.99,-0.08,-80.26,-25.70,-48.10
236542,-0.25,-0.85,-0.03,-72.20,-22.89,-40.59
236575,-0.36,-0.98,0.12,-53.22,-15.99,-28.02
236608,-0.36,-0.36,0.40,-81.24,32.04,-39.98
236640,-0.46,-0.99,0.03,17.15,21.18,-29.11
236673,-0.34,-0.87,0.02,-8.36,11.11,-8.36
236705,-0.36,-0.77,0.18,-7.45,5.62,-9.46
236738,-0.40,-0.82,0.18,-2.75,6.23,-21.48
236770,-0.37,-0.89,0.07,-2.62,-9.52,-18.68
236803,-0.42,-0.91,0.17,-0.85,-12.57,-22.71
236836,-0.46,-1.01,0.20,8.18,-10.13,-20.69
236869,-0.52,-1.21,0.22,40.04,-13.06,22.28
236902,-0.48,-0.99,0.20,80.81,1.53,66.16
236934,-0.32,-0.74,-0.00,96.19,10.44,71.23
236967,-0.39,-1.19,-0.10,121.28,-0.61,46.02
236999,-0.37,-1.15,0.02,99.61,-19.84,62.50
237032,-0.46,-1.21,0.15,206.24,0.79,130.19
237062,-0.32,-0.83,-0.09,193.85,51.45,148.68
237094,-0.08,-0.86,-0.62,245.42,21.48,146.55
237126,-0.05,-0.69,-0.56,278.14,-24.48,146.61
237159,-0.01,-0.64,-0.66,408.69,-59.45,114.26
237192,0.11,-0.68,-1.02,416.93,-79.65,136.35
237224,0.16,-0.53,-1.00,332.46,-90.94,125.18
237257,0.13,-0.31,-0.72,298.46,-78.80,87.71
237289,0.20,0.00,-0.85,381.10,-33.26,88.68
237321,0.32,0.11,-1.12,396.67,-72.88,79.47
237353,0.26,0.15,-0.75,393.92,-89.05,53.83
237386,0.29,0.46,-0.54,393.31,-59.02,51.15
237418,0.30,0.87,-0.65,524.05,-59.81,48.77
237450,0.30,0.63,-0.43,574.71,-69.46,14.89
237482,0.31,0.59,-0.15,538.15,-71.66,15.08
237515,0.28,0.51,0.10,526.61,-60.30,54.20
237547,0.25,0.64,0.36,504.88,-51.09,104.92
237579,0.17,0.74,0.59,546.63,-20.57,82.46
237611,0.21,0.32,0.62,534.79,2.62,40.83
237643,0.23,-0.10,0.76,315.25,-23.13,-9.22
237674,0.13,0.17,1.09,70.98,-49.68,-33.87
237706,0.11,0.20,1.15,135.68,-2.75,-30.33
237738,0.21,-0.11,0.96,116.82,9.58,-30.58
237770,0.19,-0.02,1.05,48.58,-2.20,-25.21
237803,0.21,-0.05,1.10,66.77,2.69,-17.09
237835,0.26,-0.11,1.06,62.81,12.88,-9.28
237866,0.25,-0.05,1.02,37.60,10.19,-1.04
237899,0.29,-0.10,1.03,22.89,-3.23,0.06
237930,0.26,-0.08,1.11,8.06,-15.75,0.79
